Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
SYNPCC7942_RS03840,-0.022220716394020387,0.00986683462701652,-0.00638196252665747,7.507271259444095e-05,0.03240855403834717,0.011876972861655313,-0.013967907031970605,-0.01293591330605042,0.0018134286291762267,-0.006585599151166272,0.004567898141801606,-0.012241815926480944,0.03279935420835907,0.0017126853722500644,-0.0017609479779742696,-0.02386834913917509,-0.01011241728555841,-0.0010565645650910758,-0.007816942962792625,0.09062647899267791,0.0014717570600669145,0.003405092256291217,0.003399105716643002,0.023694559353786327,0.004061413938277129,0.0019291468435188028,-0.011691343621938523,-0.022233589064183077,0.00021304102459990574,0.01197344559106954,-0.02098874503592082,-0.009104872131320479,-0.0037934488099613346,-0.02700483036662789,0.006812991554172515,-0.022520823247135276,0.002693991310905924,-0.03871001841060027,-0.008585498925097756,-0.010619809522970891,0.008440009766431129,-0.004511955713862852,0.0074895197610179666,0.0038120122173067456,-0.008006129721520178,-0.013541899071210487,0.0263229042146091,0.0015125890750195894,-0.002815651667295566,0.007201553422179836,0.0036506198801764212,0.0255072144477145,-0.007186405177680132
SYNPCC7942_RS03845,-0.01364819982785364,0.006204535892632473,-0.006310260391075565,0.007932656197084404,-0.00443711330578433,0.012591042460132467,0.011557133269274043,-0.02881044676775949,-0.010597631501993703,-0.03244764205420916,-0.0018190777144306937,0.010221531109125201,0.003690992205360687,-0.015846716264985596,-0.009307422761894639,0.0022921888022380036,0.007796451177140789,-0.010375156336036091,-0.006414192515071435,0.1228442749515342,0.010405693428586322,-0.006871574404761135,0.02113393935727256,0.027374835282528282,-0.009540566153570155,-0.012132002958050276,-0.019416099546500424,-0.015719484947671364,0.07216160753001129,0.006876156925539445,0.009284325343891328,0.006633361768986015,-0.006942121720649221,9.291871689498659e-05,0.0017495030438095347,-0.005681069470108625,-0.02103845141438489,-0.04089740109813066,0.016243804943936593,-0.010399520999541391,0.00412687613724136,0.015900985053621877,0.019272962516202717,-0.008625988804839798,-0.012885143818731935,-0.002281584836010501,-0.011420262922210543,-0.022902335399340397,0.011748082823733163,-0.005008614285515159,-0.003417786507624517,0.024463619058262297,0.05390485080487984
SYNPCC7942_RS03850,0.01158911762583507,-0.00358999115988808,-0.014797753851422601,0.025618387270335198,-0.0031751797476051915,0.006829054892964941,-0.008745278438843113,-0.03524760619688708,0.003206819182916624,-0.011393611038190709,0.06091177012068966,0.01086001673393423,0.011525949848195166,0.010163770624403124,-0.010009430997931784,0.00828430353252995,0.011068184702121035,-0.009318799310229779,-0.007006962767683794,0.07766821537119456,0.018609613937244994,0.013267581159705295,-0.009222888751933122,0.016745486677589058,-0.01057332261760666,-0.029613377616381577,0.012218206356023087,0.000774846845964451,-0.012997377565732321,-0.012786645116361737,-0.0011689582159086183,-0.023421331845391292,0.008742858904905261,-0.0006647902036108413,-0.0015123370519963787,-0.012663580883486856,-0.05590956840912208,-0.046724290236022675,-0.0176259347039979,0.02684965128849959,0.07498545019948488,-0.0007588090216882036,0.04067017086571934,0.0010805743041747775,0.026171805737244244,-0.007022248613297908,-0.005728567836196081,-0.00731548800930532,-0.005044582010750825,0.01977898840182023,0.01433398864971745,-0.0006492422729901529,0.03298242236221782
SYNPCC7942_RS03855,0.0028624685024995528,-0.0072109481544007275,-0.014525578745329249,3.130629717176566e-05,-0.014472819554238174,0.0021226391000882467,0.006812756000342058,0.010715248301932694,0.0003959696235228873,-0.009428150337359078,-0.007887414783580963,0.0011469835754056585,-0.004436088098815159,-0.00729733302054442,0.0011654172905561724,-0.00020515890795381312,-0.006033181434204409,-0.0010025221461040625,0.00011810639951544709,0.08792846256539373,-0.003732414001213659,-0.010804028764778501,-0.00032674731525646775,0.01014599208191769,-0.0070708314465948476,-0.010572048961939156,-0.04464096496454102,0.005423634837444942,0.058371617384182395,0.008643527813476614,-0.00022928739349653747,0.015077167446760369,-0.00834918728115954,-0.0006466930865564732,0.0051386096712410555,-0.007291305839661524,0.008827967617647026,-0.014872510981734016,-0.01593190537997871,0.005653236165564714,-0.008661875695958386,-0.010332219244812431,0.01609024377544692,0.0033092573161134487,0.012875401555364461,-0.014606393767290919,0.008365892821883823,-0.007264723103478653,0.00029256642956125675,0.010353723504984631,-0.004504838069594369,-0.011836552328086525,0.008286762098417786
SYNPCC7942_RS03860,0.0003153454400255755,0.003316801638184003,-0.015013984951374168,-0.0017448042219792533,-0.0004970607648725207,0.016754892751047232,-0.0054406944600609705,-0.005439704345360476,0.005848323775282446,-0.020680749755457258,-0.004785272019782109,0.002334113545293359,0.022676080895874584,-0.006869909554041575,0.007273341450775272,-0.01208572943595122,-0.001614330436328876,0.006844794974480673,-0.01627518483195305,0.11329202996205706,0.019967504499517574,-0.024376908596088702,-0.014717657383454114,0.024917930123444423,-0.006609630207353306,-0.002028567313158037,-0.010938321139068842,-0.004211610531496203,-0.004268683817220325,0.016412410306748206,0.005647879788838423,0.022252897436374482,0.007396642150037252,0.003125666997566225,0.009204249921494729,-0.007244677204940314,0.007408329411367024,-0.010273490713447695,0.009376496363882814,0.005790967918796615,0.003445862572359172,-0.0044672680764143635,0.014978118603065242,-0.00294614626935737,0.0033968326509616563,-0.014321377418316399,0.03044995498897785,0.006082871000057249,0.0011674309765988653,0.002417797330742303,-0.004940035565225573,-0.026143432051510346,-0.008350086539870946
SYNPCC7942_RS03865,-0.011425099574923244,-0.017345490879826408,-0.013639933420281003,0.001989740506614174,-2.6649914138523476e-05,-0.010917005040211434,0.010474377026799719,0.005179745754207937,0.00370787188886687,-0.005540195476078627,-0.012871307536935566,-3.6754180565679075e-05,0.010018669745244986,-0.002388814478725966,0.01815301990955437,-0.0030847797252641,-0.001041013853874558,0.0038449786428541096,-0.024634499966971937,0.10476666957874543,0.0061089146847969076,0.0019741896088423853,-0.010412809318057112,0.00776587389642468,0.00012021003419758659,0.008445646352107138,0.008261811103229875,-0.003781526034721103,-0.016351158710736672,0.007092160496440957,0.037073140794830844,0.009721181984171875,-0.009424146153359231,-0.006183947290583394,0.002211742283956811,-0.0022324737312994056,0.01114916807915395,0.00520593330990631,0.0018190043451904437,0.007654443834464743,0.006849282821336038,0.012578838723381464,-0.0035067061072340203,-0.013696514338516203,-0.019669795579955143,-0.011988690811275194,0.04665472583314337,-0.006055665591344258,0.01940582163839424,0.01171837461782576,0.01189685287821202,-0.007514942833087769,-0.016067906483821982
SYNPCC7942_RS03870,-0.011310925594159344,0.003346809703353098,0.012475873966966982,0.005157866351196918,-0.001707858158243681,0.01827018589962447,0.01741748543073408,0.014510230753072227,0.0006301290105389549,-3.537088246897143e-05,-0.01472855384200867,-0.010108261851139323,-0.011020694558676034,-0.005633518093056396,0.0014618368369306483,0.002566836658029412,-0.005041490398838225,-0.0074190822345999805,0.0056748955671436065,0.23506405450903434,-0.015329038608337342,-0.00312002812986668,0.0019178919067410678,0.0015393296736262662,0.03240956982297973,-0.013841124654369602,-0.008151106759280135,-0.010677889634633241,0.006554130003179484,0.004673930320420278,-0.01766635979741777,0.006265984345395476,0.008280222744339292,0.0034495339964085822,-0.014998891490693236,0.018365116551099337,0.005073482002234778,0.02221828063330192,0.01689379799517927,-0.00668440415611616,0.002759178120814603,-0.010478594504682096,-0.011240536365727206,-0.0026215124878591284,0.006344210703386948,-0.002200260094402747,-8.27661701488023e-05,0.0042715071376210915,-0.0007581672724700359,-0.003612593109079167,-0.014570812577555145,0.0006216230920478619,0.0048965168376687756
SYNPCC7942_RS03875,0.00014444238748230812,0.0170908437043701,0.005915993173252507,0.002323316617218034,-0.012580677207589184,0.0072102745493518895,0.024089122259348627,0.013740557144104892,-0.0012933925296839456,0.013671496392766127,-0.01265188288884888,-0.006559995805171844,-0.009402329057103935,-0.000540103407611963,0.005963566847570528,0.003789469387231144,0.011414587229035614,0.004714170705342465,0.003833055281069075,0.232898659235588,-0.01159858039435393,0.009620983808200912,0.0037292308143636716,-0.013544604481575927,0.0022567947890524743,-0.020599590655206664,0.0023098353107870065,0.002483502711384673,-0.0061874648019793945,-0.006149827670060342,-0.008830853847987884,0.012659573576509037,-0.00490728885289488,0.0034553440435956535,-0.02875349820696994,0.01700400129405313,0.007541159825689311,0.01282607917568027,0.017802618214343802,-0.006338162588242866,-0.0027311563235410384,0.005035306276111316,-0.01357297860877748,-0.002996161825190059,-0.002984252272252771,-0.004169781366186681,-0.014775983815543105,0.008395055259127527,-0.019478721583292002,-0.010507206645059733,0.0029213583863797374,-0.0016922586989340865,-0.0007408639570159358
SYNPCC7942_RS03880,0.008465461844514289,-0.016830315050498836,-0.006540181483973943,0.023675887655578747,0.00928528232820028,0.0026646879059315496,0.0053768770091095095,0.03251245347605813,-0.007493418116801954,-0.003725737708503028,-0.012736017281391772,-0.005521932100185627,0.019201740628568727,0.02257767180314925,0.006258041279023649,0.00996049140873689,0.003508339182908179,-0.0056658066115109285,-0.005823897831399459,0.20509732452512242,-0.018126376740766597,0.009293873919657428,0.018216367853398238,-0.010905825024093437,-0.005918889440949496,-0.006351601680303695,0.0015495368299476482,0.007909234693984319,-0.005014392933069183,-0.003971326216172669,-0.0022536258398297604,-0.017286555846430064,-0.009259472552747243,0.019923021280807095,-0.008271012803040845,0.013144850782646824,0.006061262474645578,0.00438132575045188,-0.01225463664204189,-0.012254168761701085,-0.03062815942798345,0.0012604962527667208,-0.009851403698583701,-0.012081172717484361,0.014517460440997505,-0.021687305496825397,0.0004289816295006682,0.005843985342320061,-0.01118323750717672,0.028275327835449393,0.010918773543066345,0.014023240084397611,0.011979127249364674
SYNPCC7942_RS13935,-0.02134844659156994,-0.0022727941074615786,-0.005904041055040662,0.0033745408059408176,-0.0035536423758282575,0.007448453557263718,0.009532102269968036,-0.004721832104817879,0.003555791831223301,0.026261945321149716,-0.006735988636759314,-0.011619223438217299,-0.02657816238859352,-0.00448647184071134,0.0008045810633776462,0.0030560503862200853,-0.02036426864463979,-0.002755326856674205,0.011186954054157715,0.20911985317546664,-0.005623413049314217,0.011025154535734424,-0.0028936622701955087,-0.01839231018414923,-0.0021486091824142128,-0.0051144626734693464,-0.005302023756092484,0.0034091781578527974,0.004681872982490454,-0.014479038014735926,-0.0015537335709559957,0.00602069277694086,-0.013591196061910076,-0.006259139170807543,0.0015603210010244337,0.025666356441398384,0.004016736556112721,0.03159913481238276,0.006664777143460357,-0.02204930863645276,-0.01719387906525622,-0.006071390339857965,0.0090970978865419,-0.008968232805340396,0.04481883508275186,-0.008531310334723851,-0.012469801599663249,-0.002866662875324145,0.005567350589420453,0.014111386692658065,0.0067182069064504355,0.0024732237292218765,0.021010286400224773
SYNPCC7942_RS03885,0.007448745484046777,-0.0033621155377965353,0.002205523871593171,-0.002875190456160885,-0.006358588425777571,0.007556238014406771,0.002977211610905799,0.011877543811242322,0.0019882997811687207,-0.0015463974659340168,-0.010163046187018078,-0.0075918637846240115,-0.011974499332315258,-0.0017554578501822878,0.009666607206938358,-0.012072350970231313,0.0003255355772231311,-0.0039147040446543616,-0.017817434461265685,0.19496123827880493,0.0060409504491880745,0.004265613018073434,0.007405064495511951,-0.005683075904305078,-0.015269913917145224,-0.002751088044263256,-0.0041195862548314265,-0.003881571865193332,0.00767327152191633,-0.003821629275821932,-0.001074452664893626,0.012876536875013611,-0.00627406715339652,-0.0005701011523342237,-0.005521895974682751,0.012488819808798806,-0.010277351904134514,0.00834663387271126,-0.00024808213905587624,-0.006077151870209646,-0.011669642189129567,0.014341320863613335,0.0025240289548862592,-0.01464095642759069,-0.0008758096541546512,0.005802797053086809,-0.0005285329667515695,-0.005021066912711645,-0.011342896911077914,0.007419757000144336,-0.013327759257146523,0.006555249515475955,-0.013396087817265303
SYNPCC7942_RS03890,-0.006291614290779857,-0.005300492381033601,0.03205872693009926,-0.010200662696515069,0.0010210098945778708,0.021539892608323848,0.008520537756884576,0.020360105199781466,-0.017882114705126673,-0.014195697088895119,0.01562285056909617,-0.005616944395321309,0.003238872303408612,-0.011421114918863346,-0.0015212035041005931,0.0035390704337825737,-0.006541912323087793,-0.019707884456199604,0.015483130649930937,0.19051906706166583,0.03116254362945754,0.016511646423350193,0.014157462609223301,-0.008661315042005622,-0.015154265954980381,0.03090800069094697,0.0011775585626703927,-0.01611623988754625,0.0004081501764798937,-0.019808593656906334,-0.0050141848095097115,0.025493019768551128,0.020983948417382218,-0.012997939014472328,0.005995879940838642,-0.002008996722475241,0.012965493180759093,0.020295896383110686,0.008570856179810028,-0.014387673917467586,-0.058728896114440536,-0.0073860745359346286,0.05379915657977555,-0.031831940431429666,-0.024116384931640394,0.02166623077634497,0.0010738294604258284,-0.01358840152059805,0.009094028072441985,-0.015188854824414314,0.00982702123246654,-0.0024359357992866783,-0.029245654374877986
SYNPCC7942_RS03895,0.03274412066288069,0.015263286803079285,-0.01619132834088819,0.004554340665327118,0.0017290451299426498,-0.009512874393496124,0.009992013082898274,0.037499082746361365,0.009095593782554428,-0.03281279568198723,0.007297900694111392,0.02152832990019749,-0.014603215129291003,-0.0049866825418953395,-0.0119491157360147,0.0034733704037404767,0.013385333726401001,-0.009609304201398172,-0.022750165526256784,0.17867497172635183,0.007200916894293534,-0.027937855550778948,-0.0021312226039556822,-0.0021369374282435077,0.016914553516435837,0.03290049094216278,0.007635139097708311,0.020667167763063786,-0.025633171122186552,-0.0017947685189917504,0.009262413962212923,0.005098131567188798,0.02195307797646922,-0.016408310206134792,-0.003928150189277944,-0.009401754677729753,-0.02073604879594932,-0.03266090913638835,0.005075532298750593,0.005644476511008574,0.02959083138853845,-0.01527691024718696,-0.011962050217545454,0.0018200315661190737,-0.007322062821611797,0.0073788854363369336,0.017107837284308855,0.004194755306825284,0.00430909116499848,-0.0034798181733533633,-0.04473972790628028,-0.030151964493326956,0.02111876020165149
SYNPCC7942_RS03900,0.020649461775025257,-0.012453589785411393,-0.009340580967283244,-0.010855266781918015,0.0009445641038320657,0.0024455161989876363,-0.013426430114255044,-0.0017549647887935703,0.008835291280453274,-0.00998418246852806,0.00931239907699954,0.004910124150964113,-0.011152637531839833,-0.002881732950597477,-0.0025597019636282906,-0.0243465066892837,-0.002564361624271848,0.0023164485195238463,-0.006953125353175328,0.14567829200299662,0.026395493701362408,-0.009631916587549999,-0.02331766664302958,0.011653369317723785,-0.03589561929550266,-0.005233924062231022,0.013133820256018548,0.004753308017942239,-0.024450255746468166,0.002333753891563924,0.003580645505174271,0.00782234742382675,0.015294383863296228,-0.01661516852831991,-0.017079054031031316,0.04081892721801658,-0.005378256478085822,0.014465139227421325,-0.02282000785192362,0.017321894668203906,-0.0030176091310617644,0.047483637078424984,0.016297119507297793,0.0020290308233460643,0.00867227838322704,0.00782652376279678,0.010538663040944592,-0.014318941581787344,0.014939448234121142,0.005314831415156642,0.006485338428931916,-0.014285264576915813,0.005702309844590304
SYNPCC7942_RS03910,0.020836649969281494,-0.011676796978398036,-0.017281182692247682,0.03477575238006686,-0.02267713640381808,0.004133847472459249,-0.0706516530869835,-0.017584287265547782,0.0028270435396088723,-0.0022336094878265085,-0.014913774189617318,0.021372435603998013,-0.024417278641916937,0.005807902756598256,-0.023126941008511863,0.07546814831491296,-0.028137724036172554,0.02200277788026052,0.029470682739154444,0.07476219953456009,0.03782347065446311,-0.05602148794071799,-0.05406019168120341,-0.009835555060003123,-0.016902777492971817,-0.007414173595499198,-0.004932813612795078,0.011827975588042978,-0.005961210898077583,-0.019379555936396668,0.00190795197841965,-0.001968621295152864,-0.043869322489658184,0.0048517127972556385,0.013876099721505495,0.039305800015337636,-0.02277003867740492,-0.025646795527705598,0.016036566742638182,0.06603041248158643,0.024659843975280066,0.010653866237098087,0.056720825295145154,0.0062164199189595525,0.006588996409375068,-0.009493954571492701,-0.004171487096401185,0.011460644446992404,-0.00020973682235104333,-0.017968419301315507,-0.006525519431230532,0.02845596758144489,0.00847961062010642
SYNPCC7942_RS03915,-0.012187694536561888,-0.0055541861372299045,0.007411293977888576,0.00916416476512991,0.007235243307563447,0.0299485402278317,-0.06989261025534642,0.01899968492576241,-0.004818137982902035,0.02306380591364249,-0.0015547476263665088,0.02005912797282504,0.007514705323654103,-0.011004091917021367,-0.0033358169939597,-0.016254994614075296,0.01985060297352018,-0.01566862787445361,0.019892252553555992,0.09473514949040593,0.0020658295433831054,-0.01576284702178116,-0.0186755599854862,0.002491559596824888,-0.008079519280805561,0.005586018029753276,0.055791637187366676,-0.013396436639184484,-0.024876378704196914,-0.004075403360723287,-0.010305180649680185,0.007560865565446676,-0.04001244701700767,0.015019348799045875,0.004674246540898317,0.0027391238206957314,0.004207403152233536,0.08638339653471801,-0.03658810456713231,-0.004406572068985202,0.010161776916059953,-0.023644841145702353,-0.010221691417978691,0.031614183854125996,0.0012671058253681602,-0.009742773565677489,-0.027060471805018124,-0.015175090253256904,0.025120517829133965,-0.011321295974809978,0.0051065204300369095,0.004197110226531023,-0.010386039538448728
SYNPCC7942_RS13940,0.02624983021288686,-0.009593918637474566,-0.014581218883815243,0.07387735252323324,-0.025379381005010943,-0.012320791222446233,-0.019280838102358266,0.004262271539980397,0.01436537524516191,0.022856808399146108,-0.018662067743815968,0.020111635141096137,0.03467476324869671,-0.00405266494194792,0.01570072041745308,0.01827755690438607,-0.001029602201617552,0.010765046061730545,0.002197795865947729,0.09627349983506633,0.02317363093563603,-0.07171733260372017,-0.0006985998637691628,0.03186253169838714,-0.024792974511407335,0.011369728446209286,0.001405147566163112,0.0037233323571999456,0.003464096929820381,-0.0078108410774025226,0.016473936592259163,-0.007749939321059657,-0.05752001419336436,0.045632235722541166,-0.027589592688464375,-0.005531216394519547,-0.004413185152197659,-0.014036200297268217,0.009608634036092023,0.010171325645164037,-0.005670665303610329,-0.04287706453929239,-0.013532769980317607,0.00669487542616115,0.0001806876190486441,-0.009251145201716434,-0.024932978271528163,0.004674050085609223,0.031753635316997784,-0.0018025074248238402,0.0011610569648187739,-0.005228841376633644,-0.008424888329961458
SYNPCC7942_RS03920,0.015767727281255976,-0.02317810991591268,-0.015663243331067903,-0.003779577340357902,-0.011151572029325828,-0.006533867871813169,-0.03161692046464411,-0.05370397799406895,0.024881987268535678,-0.004679705924943012,0.00228619419365202,0.000683151681755131,-0.010455645100589946,-0.005296019778982813,-0.011746550363626523,0.022722352688639674,0.013246692554199252,0.009186044991467171,-0.013831991729417036,0.11395104477185201,0.033625615269555646,-0.05444171378188756,0.015940101071998666,0.0078071699650459495,-0.004938104510670512,0.029220159033201253,-0.013757108888295677,0.008510187184249774,0.0020768868161936908,0.013170325762954422,0.008315820832506331,-0.006540411260730016,-0.0724796888345669,0.020042655933411042,-0.00432697473357282,-0.02033977176865915,-0.007139433199361398,-0.029795306179669443,0.0021122349606661063,-0.0022840422284791024,0.010542394789945139,-0.021857006714235263,-0.033959336260023024,-0.016673078582491164,0.02128448807198908,0.004609625407586811,-0.01898873336579003,-0.01190013411872932,0.011169387004406334,-0.025674591021687402,-0.022685229174766047,0.007300113591884201,0.013277504561475015
SYNPCC7942_RS03925,0.049998573403131324,-0.019507590488271876,-0.007242194468974005,-0.019323839528832692,-0.004864571709838278,0.030673971855700703,-0.005578687119960017,-0.04418423851310727,-0.0001892073558252585,-0.026401728704199143,0.0023156795990119947,0.0017447838755623834,-0.01040198358463479,-0.01378583593251931,-0.0038562829249412767,-0.01634766853665267,-0.014486649833925513,0.01359311880385512,-0.013491260191511624,-0.002919283415345735,0.00858354971419564,-0.0210136943294866,0.01281345943229969,0.007656470047870139,-0.015607619120182633,-0.004820275321898107,-0.00691389624687059,0.003476883559985318,0.0021838431129658116,0.03186718339957044,0.004238326785430334,-0.00035420556946693125,-0.005297130538892198,-0.004278060659295705,-0.030059536053088077,0.03598305762884899,-0.03905806737678851,-0.025568267023816618,0.006718234939390586,-0.01268596254588419,-0.006224363448771906,0.0014183735195476106,0.0036386289924606515,0.13430583785086792,-0.01869786855360204,-0.011657812193994144,0.008670042383693673,-0.00668118946679668,0.00860201691698947,-0.012570326348582137,-0.020958684499644498,0.012967263213403564,-0.015128131129585259
SYNPCC7942_RS13690,0.008392039151293834,-0.01999208103411511,0.0036128772870064186,0.006259833195800241,0.016048906760818268,0.023807860237674814,-0.022630196842247242,-0.021491430922537108,-0.009001980232090846,-0.026584674512223155,0.01703720670882951,0.0294837988281481,-0.00493674696671115,0.002873359686710461,-0.019179268231343506,0.006714230670068793,-0.008422326511580838,0.0012160518637469248,0.00935898017817123,0.007917963487646795,0.007649890603696556,-0.002322024601039735,-0.02370924690619898,0.016837801926215673,-0.04158462497543136,0.0009111352457592939,0.0014515805228705724,0.001457160116779028,-0.008887376328832084,0.010426399109056565,-0.01475654381055466,-0.0016761265385523453,0.0027549009455990303,0.0034369275369657624,0.022971976173427992,0.011035972302200589,-0.02752278266695799,0.022646793667673148,-0.004740437320913522,-0.02143966431558481,0.006930345349379726,-0.004141903119070211,0.02634601106851211,0.08665894919266424,0.0010296919878461693,-0.0016985971744088858,-0.016095127406633793,-0.03158247581832439,1.5567795375757612e-05,-0.025621614829580558,0.002351023706529808,0.021077067242616068,-0.001557406556923178
SYNPCC7942_RS03930,0.004660233061990094,0.0037034998350491035,0.03269696981220973,-0.01984946005883999,0.010713426365880095,-0.0029338553717276634,-0.015852453643828864,-0.011844542966294858,-0.011999084374503857,-0.011082548439569278,0.002325113151281627,0.004913851108519302,0.002432680082053475,0.00023849752792697487,0.00025108108506855843,-0.008555422792550834,-0.0024774263236027124,0.0023721360547184255,-0.011395186762110283,0.012386268957014222,-0.0036858366708546354,0.007831747660440116,-0.0024057579872707275,-0.008716342967631248,-0.013189160210493073,0.02466568685154554,0.018972563072269397,-0.007978584260190165,-0.012605876943475314,0.012505519275373668,-0.01286340216865134,-0.007368411455052914,-0.017808945550885653,-0.012504818182292125,-0.004953635198096851,0.015934934305578713,0.0076117554973841916,-0.0005496765353946114,0.0006295217815722988,-0.013047195025131488,-0.015719965990173404,-0.004773938621763705,0.008587366770105107,0.14910429644889095,-0.0023713921274954425,-0.01058224613397289,0.0002959232582643855,0.004273083447761737,-0.009477881438782386,0.003958161966328488,-0.015425595742022602,0.01607707497194124,-0.005153870964495224
SYNPCC7942_RS03935,0.0021709019205475156,-0.001980017789410973,0.012229192143993975,-0.04463168052635135,0.003317537510204127,-0.01350821240003394,-0.02941091985798101,-0.020578153213946817,0.0024255467623961677,-0.00017335392837707224,-0.0029368293539813206,-0.025847280721922227,0.008622994573969402,0.003907960326274432,-0.02498825802078369,0.0194900330104493,0.007563238565196803,0.012852049189052327,-0.009964095283759904,-0.0023371602205084097,-0.003998530519596833,0.005900401340624787,0.02220270033858129,0.010536248558079976,0.014673921914128137,-0.011287908439989088,0.00658777147173368,-0.012059344086647925,-0.01319933099014082,0.017253776230292728,-0.026905837940889334,-0.004755511643243166,-0.024013066250827327,0.0023828792866724922,-0.00019798327221264123,0.028705020639874342,-0.01306661087072023,-0.018421374148799432,0.001884586389095418,-0.0024379716504872515,-0.00718152521185333,-0.0014815419413111038,-0.019386323691988172,0.17922985366963548,-0.014870342917870634,0.00786501584277282,0.002447403907204464,-0.0028154736449446725,-0.009681389056708383,-0.0038547447836290967,0.0004914987173835484,0.00848719601659919,0.01694430227721692
SYNPCC7942_RS03940,-0.024544117906779926,0.010644806483985768,-0.019439461710727655,-0.0014766352884066846,0.023125836908486068,-0.008086212085973606,-0.000929642567366085,-0.0056466090946653055,-0.011540654884949618,0.0048623980770348945,-0.005548231429772682,-0.004010829982215973,0.006597420892914555,-0.0034528757433726276,-0.035291435542123335,-0.01096314666878414,-4.122331281307788e-05,0.0034341523284835396,0.031758300960531456,0.004196145204645851,0.0012156800855222729,-0.006605248438112557,0.015249497585002532,0.009830824873950315,0.05497561049549222,-0.0011196451531798996,0.008085926329742768,-0.009285374507465097,-0.007605503897769682,0.010378327560815208,-0.007699164730364067,-0.005808020806814132,-0.011538348707013835,-0.0006906674593822083,0.022309527516754732,-0.0010118149059148982,-0.009820902171002677,0.014079099599127383,-0.003534560493727051,0.0006523599781466902,-0.0005505783915160362,0.015633055316245335,-0.0016081285974390372,0.09938720357204751,-0.001041187091400203,0.007867990130149018,-0.042611550863896515,-0.005239422202616417,-0.007263169025728973,-0.02695001568361245,-0.037449193799583794,0.009607743193368984,0.012870339800285693
SYNPCC7942_RS03950,0.0006005713538028055,0.03211655244516176,-0.009910206032925119,-0.000260576002727197,0.012845081033461225,-4.3144272736519464e-05,-0.022024736578746384,0.011335870938423608,-0.014399595814575585,-0.006858888977691382,0.010654193780957989,-0.015298449357911931,-0.0007126193715023287,-0.005630357910252859,-0.023633959623322633,-0.005728485424956334,0.003126616669514583,0.010648124940961118,0.01565695847296652,0.007252568731904428,-0.00010527857540366078,-0.005218319625191137,-0.006095718432197217,-0.0016573056388922108,0.03519232394990576,0.013489917397301498,-0.0026096129400945637,0.0028159254905475812,0.017674951267208482,0.014408977705559899,0.007941183561062522,-0.006551212017863652,0.003601535321993352,0.0020610153135707894,0.0007202058672288973,0.0044557359481569685,-0.0047687821375521884,-0.0033302707021956217,0.0023050098811396077,0.0027751417859927497,0.006531144767936997,0.0025095503751915884,-0.005180392589659551,0.05616165592800578,-0.0003023735083282688,0.007625082441156829,-0.01210424363485046,-0.007121259988157988,0.011673104769810655,0.0064705879217117936,-0.008233374716024318,0.0012801055630231135,-0.008696647451766392
SYNPCC7942_RS03955,-0.023594066055761392,-0.005992414311872026,-0.00040878607376566964,-0.007067669294174982,0.02210638357483086,-0.009638454891609237,0.03922263750865542,-0.012054864792989695,-0.022035012240154906,0.005589955287465465,0.010936150628272398,0.0017367874259071742,-0.00536182868975759,-0.016839590540870145,-0.016246253146555152,-0.0019260136112207106,-0.0031992760151396777,0.010007211979159438,0.014914652261871946,0.015759451681648204,0.008780727565965915,0.011328352306088342,-0.0027545022129755385,-0.028247913552641002,-0.018014885219412424,0.01176484152547833,-0.01571057124321295,0.005836320102261551,0.014404276904975264,-0.008877943772905484,-0.0002512966514504629,0.004371295638843748,-0.025871909749310317,-0.019778227745343227,0.007874349513720447,-0.01127883977765159,0.024667402168226982,0.008497528493495648,-0.002569801433742508,0.011272760067363328,-0.01155551443836413,0.04237132507211342,-0.002532688578431491,0.013236539674924936,-0.006911346347102926,-0.002497586259080259,-0.033556934852279806,0.0007367044270795783,0.01884980127615023,-0.008534241145776866,-0.011782660554640105,-0.02260145820257856,-0.028464156830244714
SYNPCC7942_RS03960,-0.019596663797788624,0.001000485925439101,0.006228438682140753,-0.01825157567327633,0.015525384932608726,0.04318118112166514,0.016660669696765492,-0.020348627639360673,-0.00997446860667845,0.017896177934211874,0.00159584536167428,-0.009718699359942198,0.005682317763438464,-0.0037897397062258997,-0.010767835297997025,0.0018015769872640718,-0.0031359182784651816,0.015628671532816954,0.010323778763715825,0.004865483621138504,0.004224375376025834,0.013882226907799191,-0.029583661267065183,0.005035122136081045,-0.02891285420187168,0.008212913416955158,-0.0034602488367126137,-0.005283102764276081,0.012770196365445265,-0.014125901089315461,0.0035866737461695817,-0.009194054788473613,-0.019781093699811656,-0.011202186987505301,0.006756335838176825,-0.0006079314257124588,0.02206951142815595,-0.010815878057186345,-0.016026581034238506,-0.0047007848860769665,0.007760932178724345,0.004181588374010123,-0.006243904932317632,0.020592512550031996,-0.011337168728155964,-0.05043312742718494,-0.001148308632895665,0.0030575187778168022,-0.011900896520323397,-0.014280322076039648,0.017417256733418443,-0.004619043321906473,-0.007633296462317476
