Geneid,SRX15590299,SRX15590300,SRX15590301,SRX15590302,SRX15590303,SRX15590304,SRX15590305,SRX15590306,SRX15590307,SRX15590308,SRX15590309,SRX15590310,SRX15590311,SRX15590312,SRX15590313,SRX15590314,SRX15590315,SRX15590316,SRX15590317,SRX15590318,SRX15590319,SRX15947806,SRX15947807,SRX15947808,SRX15947809,SRX15947810,SRX15947812,SRX15947813,SRX15947814,SRX15947815,SRX15947816,UV_control_1,UV_control_2,UV_control_3,UV_exposure_2,UV_exposure_3,dark_4h_0110_KO_1,dark_4h_0110_KO_2,dark_4h_0616_KO_1,dark_4h_0616_KO_2,dark_4h_1684_KO_1,dark_4h_1684_KO_2,km_LL_1,km_LL_2,km_dark_4h_1,km_dark_4h_2,light_0110_KO_1,light_0110_KO_2,light_0616_KO_1,light_0616_KO_2,light_1684_KO_1,light_1684_KO_2,post_uv_2hrs_1,post_uv_2hrs_2,post_uv_2hrs_3,post_uv_control_1,post_uv_control_2,wt_LL_1,wt_LL_2,wt_dark_4h_1,wt_dark_4h_2
Synpcc7942_1544,5.767029897671498,5.414032497040793,5.242222053817656,6.776779823773795,5.629626264073116,5.725317155803335,5.759512482990402,5.694576024815979,5.5091092931649435,5.606421767208514,5.961769593510623,4.710278626006983,5.9277087596997715,5.302839177476546,5.62838673652961,5.66076443071139,5.719057797203522,5.788849226651217,5.59094540065365,6.18271396814656,5.92233322648623,7.696752153684187,9.652517386689144,7.582326883998192,7.876984259076853,6.8257287003657074,6.8769354051897285,6.583795146300576,7.0849032889230905,9.842676666028394,9.642047558189594,9.652513326720456,7.876873096680109,6.876922338607309,7.582394122061535,6.825703458868774,10.372592254701333,10.522449261678412,10.059884406657376,10.397798759420636,10.659353338162841,10.814869690084052,9.328205578434277,10.076878666224724,10.473304528298494,10.626611734677693,9.01567646191,9.321778223103781,10.032732470817454,9.603399359025405,9.12292541044163,8.201247811926839,6.583817938162224,9.842687012866605,9.642045965726714,7.084923042527429,9.61930211058608,9.58127794636626,9.347061035032247,10.504298964681269,10.603999312103657
Synpcc7942_1545,4.650515995726917,4.551434750448353,4.484312649129893,4.0009953329196835,6.179656736898164,4.723353010992324,4.604455148165956,4.247920348399529,4.4039935642479175,4.102853402017325,4.547611665333764,4.075157670844945,4.9215223836168835,4.476516089075117,4.540598702990546,4.685959584767467,4.944815989323002,5.188041063427608,4.99215427623975,4.987659379351683,5.421446333738808,6.516886013407339,9.024486816686283,6.340244321460058,7.308386137956287,5.996010556183849,5.725972986114634,5.543862258335015,5.939566341995141,9.429294022207,9.214569422596313,9.024482759472608,7.308275204983146,5.725960056396899,6.340311077987803,5.99598548919891,9.865842380564828,9.790772819564706,9.520185547476741,9.687382326980373,9.593926578730834,10.12151961606676,8.657406475665288,9.499275374098643,9.980542190431112,10.218758971929516,7.991332639227586,8.518111118184013,9.522513741810412,9.15517457505725,8.0633572233667,6.924817625212808,5.54388479661017,9.4293043653022,9.214567830821668,5.939585917943211,9.12248633902022,9.001896380991862,8.888817745178226,10.21755137258474,10.047859958379227
Synpcc7942_1546,4.1786088707693185,4.200888824956764,3.9179373566369806,4.3635371518588,4.419743366664339,3.927128359757553,3.81181760391575,4.1871020705727595,3.9847014257727467,3.8274011658105924,3.9917170368991886,3.5694076255930463,4.239133393401899,3.9509339062964295,4.235791219537906,3.945000072604039,4.324433122401358,4.274099555615101,4.267060371051167,4.227467198147493,4.091026604768928,6.979313465274674,9.497810448477628,6.698932932828317,7.4999105917156665,5.5703923780895614,5.399125635531309,5.044446489025871,6.019638463697572,9.916941292252076,9.77953351952422,9.497806389080674,7.499799571178889,5.399112769124609,6.698999872987277,5.570367448024558,10.116881526418567,10.022292635839404,9.956118683266213,10.065758364892543,9.787394789982145,10.489584794896444,8.846788540976178,9.89549698893723,10.11385781563611,10.31960916860571,8.242423598921148,8.794223725270648,9.954596452428333,9.555333462837796,8.441272712053124,7.507338183192082,5.044468823088428,9.916951639656286,9.779531926879947,6.019658057151248,9.72224797130025,9.157859998515459,9.003115497285753,10.298840067242631,10.32515745743099
Synpcc7942_1547,3.472747460705995,2.511429915002491,3.1071249796338494,7.084753017894972,7.427264674972838,2.635698629736321,3.9203348184970013,3.287373769654367,3.4892015750881953,3.5558040669198636,3.2568619946881054,3.191075521900966,4.283936664800053,3.528889401632193,3.2381728942993684,4.847411171117326,3.07557031396204,4.180855637505205,4.5321167073089255,4.378688060596153,4.667997545017379,6.782788145332218,9.3316486170577,6.659217981874019,7.155443552827685,5.761198881999308,5.774450896211292,5.6692326592444,6.090091590789184,9.24711348666732,9.078456525473472,9.331644558347094,7.155332698624373,5.77443795826586,6.659284903874966,5.7611738855408845,9.929833268322438,10.27308167385567,9.834702124303208,10.035493647382713,9.909085102697786,9.95934662523493,8.88711726707704,9.41044319503425,10.531084351546973,10.55179304430548,8.32527731148453,8.926119690827809,10.03670907607366,9.411445577503866,8.702355693560126,7.5737295512169895,5.669255238610482,9.247123827740358,9.078454933964364,6.090111198862179,8.930437712058549,9.288213529662045,8.917720979328609,10.388692099187102,10.501514948379878
Synpcc7942_1548,6.343134373782989,6.272206036804574,6.732665023411076,8.224840450381688,8.230906135980357,6.470473609687204,5.7868563309638406,5.677135066557456,6.465905658430198,5.894591311153812,5.537130461914379,6.086579251840222,6.675791158657292,6.090747968278489,6.474918310291067,6.094266155422718,5.799297406573865,6.358002628634958,6.488602050875207,6.376109991329131,6.698268911243472,7.010124861801228,9.30021673484404,6.8178281323446,7.74973473612152,6.158146851928084,6.7736929272453335,6.0172144238228995,6.4032380372789275,9.674918750709143,9.586674950642843,9.300212676272395,7.749623617516583,6.773679868981071,6.817895123968869,6.158121742528518,9.835755566202437,9.764718255973616,9.879443838006868,9.852346778112596,9.310246291421123,9.899821614878327,8.495198665014552,9.305412963043068,9.672421818610967,9.759310276711513,8.066489206143677,8.7064749306003,9.888799007184517,9.590458379565668,8.541333858055909,7.437548233859944,6.017237100190025,9.674929096156308,9.586673358258045,6.403257702348129,9.471820134988256,8.725474235169202,8.462249325634861,9.702285421515308,9.872456285892333
Synpcc7942_1549,4.672569879639759,4.397238922991504,4.506255715470158,6.710292021005393,5.696102970434797,4.030938481988354,4.264673876828102,3.7171136679794334,4.231496434356397,4.533947281515656,3.4065051431927076,3.875490122746577,4.92864427638158,4.340397686979125,5.017756900999769,4.243678962645297,4.2220064331073175,4.634074159464747,4.521859797699199,4.337179592603575,4.237396302026382,6.88127238197975,9.346510366740805,6.853540268825857,7.356064868853686,6.077530711428888,6.316591325126564,6.192597393594507,6.572330403483145,9.672892759115884,9.81715194528747,9.346506307965543,7.3559539129836775,6.316578311762055,6.8536072750983035,6.077505622522786,10.179120016127435,9.96586913107763,9.846443867263883,10.115343749730433,9.198434112121108,10.061063552797933,8.608832961928867,9.400684457096144,9.762261810470202,9.848907922179013,8.21830161068958,8.848545339445348,9.70936757353479,9.668127753595508,8.76327293764125,7.483863340220839,6.192620110666674,9.67290310454524,9.817150352596503,6.572350094556014,9.3743095674165,8.758094745820761,8.521693234644939,9.796039774140706,9.927571474584202
Synpcc7942_1550,5.263013239066155,4.983703765932213,4.915568330392211,6.4615372770658,6.2395197479001405,4.657410199563229,3.995128314079027,4.0341948503914296,4.139051763883638,3.8775173662901374,3.8726380311115447,3.6711359637006202,5.420853222888593,5.314204556389107,5.27197016580958,4.285575748179321,4.675144085635436,4.719885919885396,4.781086176552383,4.58116985887661,4.953680718515793,5.969514588809536,8.84087875862991,5.9355466086998865,6.3466757662532745,5.052642921784811,5.226590187761605,5.512316479464249,5.685787213896587,9.282212631929333,9.313154122663175,8.840874702475656,6.34656550072515,5.226577361029066,5.935613095101976,5.052618223092109,9.395643923915149,9.113237547257905,9.540951479200583,9.332918997782263,8.13951303571117,9.19781954462142,7.537011254812704,8.661961843785532,9.006979490552613,9.13191532107124,7.3065058374757195,8.101136400250526,9.437924344120614,9.229472856752128,8.071988376918052,6.634181152088659,5.512339006825443,9.282222973412075,9.313152530711262,5.685806727484762,8.990508375668501,7.874746765967971,7.683621051515233,9.081213779703821,9.063416859117543
Synpcc7942_1551,6.677262514044124,6.168325511542572,6.111222886940825,7.692081548319575,7.5501904959554444,6.134579583608606,5.846004531813917,5.904978445862804,5.397956241126673,5.484265932324261,5.709787951086956,5.285315305074075,6.694286159796751,6.631277702017675,6.40702899214644,5.890157467798848,6.239663479238489,6.110103405177181,5.949039563567128,6.453659311718906,5.999962221745987,6.332396507647238,9.386650014409271,6.2858451495840395,6.687843870733914,5.629877317995949,5.892210221338703,5.844295027132273,6.134131007664353,9.353946417098689,9.338216699949834,9.386645955462669,6.687733316310486,5.892197264521674,6.2859118740561115,5.629852366282883,10.076137802006444,10.018745572757501,9.743517116898309,10.085469502014229,8.56380332643218,9.255644141049613,8.21085034807011,9.094593336978742,9.991842854307325,9.91626200240232,7.7117400427327425,9.115009849573843,9.719386606660299,9.582732324386209,9.152835389113529,7.079133068638859,5.844317658217798,9.353956759388392,9.338215107954753,6.13415062451967,9.204942086093096,8.390854572245544,8.188866826275909,9.895686517062407,9.582543849364004
Synpcc7942_1552,7.263842194016763,7.759776190690566,8.18291105420986,6.5146332279695365,6.071602658298885,7.7244746702246765,7.374649753356003,6.994750493764569,7.744196727779711,7.535756201921274,6.861333551083978,8.046951814809141,7.544960397299469,7.35754632982933,7.5321042376274,7.758507917399237,7.810819843964381,8.213083793437766,7.9670865328050136,7.711936264064461,8.028800599659599,9.131078697572214,8.341714932029523,8.818207253656384,9.417851635171676,9.077719304043653,9.470194855577239,9.738641272673158,9.746680741093666,8.54834919147563,8.609122711507164,8.341710879540134,9.417740161076944,9.47018169544831,8.81827469465226,9.077693885177347,8.365992613398403,8.115189735528967,8.823493601145742,8.525703176387257,7.907401136311228,8.469539705633995,8.654174669144247,8.6774499738069,7.99203336965222,7.7891607764636355,9.088696937715751,8.868003876604325,8.698867334761802,8.819041785681687,9.011675129397988,8.903730988859161,9.73866427768443,8.54835952192711,8.60912112113199,9.746700618117886,8.24909639763624,8.268445083615795,8.34810275974135,7.772628556940577,8.537074394639482
Synpcc7942_1553,4.391526718152594,4.17251714042179,4.904699319280876,7.117066463037386,7.444607614963428,4.392425871832819,4.558265731593491,4.275179910575956,4.465968408772672,4.329600704563942,3.947847832770385,3.668858949373679,4.524820128960579,4.348106516225745,4.963459722245894,4.555845903991437,4.275462142419967,4.539636540513265,4.748643434378319,4.889155776994159,4.845720575461141,5.812481734208024,8.127720026906697,5.857259844631421,6.005219761698904,5.336707654092764,5.095735673226612,5.152454475092743,5.623599223917107,8.424357656660623,8.53132146558596,8.127715976420825,6.00510986248484,5.095722879911494,5.857326269452022,5.336682818262849,8.302270650636006,7.780659900134501,8.345128177954395,8.282862440711812,6.8968785130574,7.877570943224145,6.663835449110606,7.618159009453725,7.402162719116659,7.511420872510583,6.68624551637873,7.199295381290253,8.119773661269393,8.407973943213394,7.683514409476501,6.023792147125604,5.152476859496557,8.424367984629061,8.531319875437035,5.623618720476341,8.286584038527147,6.832372136887976,6.681330272431891,7.540069677722536,7.715067599458175
Synpcc7942_1554,8.441519588246733,8.636671113049033,8.760396291484314,6.86091669047634,7.430430451431137,8.506344510182416,8.184892461030664,8.02902227555809,8.329633375241324,8.191037172385888,7.831342969124699,8.317241600878845,8.780769441953254,8.495956975820965,8.89178375723887,8.466291758532371,8.66483413278443,9.10278206489823,8.783981224547881,8.673695889659323,8.980357749739573,8.944548905622755,8.222808647778326,8.999717089170613,8.109348419308994,9.369008910323071,8.364085828790193,8.771507113196275,8.57082042107776,8.425760894153859,8.527614289767575,8.222804596365417,8.109237186263067,8.364072690078183,8.999784547868565,9.368983482840024,8.170551773017975,7.906273084564192,8.48727805432979,8.08828560104177,7.6663090800939155,8.16986041625929,9.10330453227527,8.663471798703219,7.7064875835961075,7.507248161499947,9.284870332103758,8.306696244860083,8.360047368252403,8.778587244381663,8.89877700558629,8.690175058065504,8.771530092462916,8.42577122215161,8.527612699629739,8.570840268932296,8.202965838813725,8.96225902416434,9.042402771616766,7.794416031101719,8.254306422159502
Synpcc7942_1555,7.089333915798544,7.205816919755095,7.256241349052505,6.987067369633505,6.80959747160762,7.159872708820462,7.233122162353594,6.83552807596285,7.437576209811518,7.200188280742887,6.809566825605018,7.284530692579534,7.459895395832336,7.246312410641941,7.570691615755474,7.484561676799459,7.4850197629414525,7.8743371862912,7.456975707822189,7.149350741675456,7.643571060724456,8.728375871561664,8.671210986989742,8.675016851819677,8.314278835368468,8.95846506125146,8.384873443812644,8.916559736652669,8.794811873315618,8.85374991545505,8.837929526343482,8.671206931941873,8.314167548789639,8.384860304528445,8.6750842771912,8.95843964644651,8.486760087270458,8.168744159592013,8.67061499810316,8.447840994689285,6.642361694459691,7.551583775107023,8.572951247191336,8.800526881206144,7.815117951121318,7.814985180113662,9.01411377964189,8.489034795872449,8.534096758297228,8.911422609627612,8.901106339800846,8.678780455060368,8.916582720960607,8.853760251185003,8.837927935369457,8.794831728696066,8.824538753755288,8.197702278130725,8.302085771807334,7.954349663377036,7.451664809512585
Synpcc7942_1556,7.646903304818774,5.580490438575355,7.392311532368248,11.629967201577402,11.56710554379512,5.033032431463533,7.815515577747278,7.486089822655525,7.496566975948405,8.021839391455256,7.472114305967633,5.357918392628318,8.097989262694886,8.799949439545705,7.5337021597472935,8.593189623717423,8.6331208772838,8.145594635770108,8.89624720629269,9.060323391338757,8.584225093439741,7.394186074098172,9.33809168558522,7.420191610344379,7.145203475332871,6.9829847182881855,6.530413663515124,8.362164662223003,8.363064240555977,9.410374192665458,9.435377232625678,9.3380876268465,7.145092626707754,6.53040062737428,7.420258806460369,6.982959453606967,9.064469726413071,8.887419655507392,9.443730968259377,9.030070583101947,8.226910453362759,8.728049528170942,8.168576742450599,9.056419772418947,8.949317330071917,8.908785768611903,8.248809015977804,9.17180155513133,9.489066713548736,9.647987304155086,9.277427971953957,8.857621883845175,8.362187624198604,9.410384535562335,9.43537564047016,8.363084080304539,9.101002285747755,8.305243152550439,8.198238586097203,8.98629613959274,8.52549738706921
Synpcc7942_1557,9.278029613936804,8.910340204307868,8.686715340862444,7.663601741135204,7.990437381030526,8.670858168005726,9.809547928594618,9.443856220871226,9.087134350942263,10.078769440550577,9.440905107758354,9.205227325206405,9.127062382251767,8.917295250485742,9.106851601942498,9.738293479428354,9.361403907439742,9.226808362873873,9.94762985720645,9.83226577793847,10.037855009592347,7.035819376605284,8.140427190833838,7.040492676772653,7.824459006327033,6.9083382810627105,7.9595646540431515,10.024055978240147,10.024738849839034,8.57146262962717,8.582071743412936,8.140423140220516,7.824347861539544,7.959551528276351,7.04055975408088,6.908313027071918,8.687913511248636,8.664150938106467,8.630146026770419,8.45234325072164,8.6611012259729,8.740282215822216,10.640825812337281,9.810011366198635,8.35879767223949,8.30096597135788,10.993392702464503,9.72209073505057,8.716220773035424,9.296954281426393,10.130689800042767,10.873774401933726,10.024078988090412,8.57147296051838,8.582070153115048,10.024758730923873,8.381436492308788,10.889017086489153,10.967606100713226,8.354284276182408,8.843364049547219
Synpcc7942_1558,4.127181481906358,3.248919743804925,4.166325671955026,7.731345514172896,7.366841335938128,3.1037180541222673,3.4021190901594656,3.006127775838475,3.56092597843997,3.43991041323665,3.164348310814414,3.4525272788008308,4.339122559927312,4.158619264063342,4.261318288836422,4.024687437435484,3.9115518808605634,4.4180646824106296,4.264844616963406,4.056807141567511,4.459356684642492,5.951792062645019,8.557670905668882,5.884022545564235,6.331330015498947,4.9010709085784745,5.108509021689447,5.675865874899125,5.816354507676152,8.881062548346373,8.717007764214141,8.557666851437492,6.331219764640191,5.1084962249771815,5.884088991813736,4.901046294887011,8.963545322893907,8.747830478245733,8.893331923547628,8.950714266474652,8.188806960343252,8.714943122015006,7.336642365549003,8.784946397633185,8.639136396952951,8.857076130808318,7.031486750347768,7.846403524887755,8.870422087543464,8.807587270969115,7.94888214629758,6.341566063601529,5.675888456341412,8.881072884496202,8.717006173544757,5.816374054715976,8.741262419403947,7.621489103846091,7.4337930628351865,8.806723552800017,8.464501801919507
Synpcc7942_1559,5.7804548821694315,5.4354071405477855,5.711991984933238,7.305444301808223,7.885278891752992,5.6525626923236585,5.302862854534138,5.051010767355203,5.688721011590426,5.423115223280839,5.068556287922233,5.186383238402686,6.084146161602524,5.98126709757927,6.212157872022734,5.904071489646711,5.513033682327919,6.007508966397585,6.197842765259125,6.286224486158197,6.429329446784705,6.602194772813597,8.931419434498517,6.702193635847282,7.080223196555873,5.976296967915098,6.333763274599624,6.783801844048028,6.843862922450494,9.55853174656284,9.382633148341961,8.931415377804994,7.080112384266127,6.333750259278731,6.702260577474977,5.976271906419839,9.217244029084705,9.015787595260665,9.332487541750442,9.116930006591387,8.280198694702849,9.104347381647619,7.861531192649848,9.202770568845601,8.982252100942429,9.2110732756439,7.619623844379018,8.12106820444999,9.49895520521571,9.137539526592308,8.128012445550917,7.6179734634469805,6.78382466699258,9.55854209094536,9.382631556272196,6.843882649399368,9.292350944493887,8.041767314165192,7.93686644268255,9.21572621244405,8.480579021732535
Synpcc7942_1560,4.323336222672672,2.8949364213283335,3.0531939191552384,7.4363130020123585,7.494997208299098,3.9614723232833224,4.0564642330416065,3.727852525716529,4.365234582632473,4.315251077339863,3.845555828058285,3.6012419745483872,4.717233679346126,4.270036019012815,4.168337343129837,4.580351829064452,4.424597202013418,5.097703078290123,5.184406117621575,4.165664451046367,4.129754963491127,5.9673348218330515,9.034315022657855,6.482331923960608,7.010743054231637,5.450934913457994,5.0668133349811395,5.323148564859905,5.7478129912951195,9.536955648538017,9.256009257071018,9.034310965391185,7.010632282647316,5.066800549470159,6.482398758731146,5.45091002965794,9.603749263775029,9.623575924567042,9.743571218266514,9.70286197118094,9.153213093659653,9.589291303735102,8.23968733185377,9.516885495408044,9.837574641653948,10.27165978538458,7.577182421839883,8.521476288605678,9.955309962659802,9.453508557484698,8.390035074152747,7.100486683199012,5.32317102152234,9.53696599271356,9.25600766522038,5.747832521152154,9.332449294195206,8.823707545089249,8.557757330083417,10.16452766010033,9.607475829363315
Synpcc7942_1561,7.019962040703496,7.0661441284568065,6.518285310801533,5.592567533460521,4.093735250746591,7.354289369606825,6.788321070640743,6.691381698638328,6.547714412317876,6.9436427794026985,7.097076875227141,7.2289100503995956,7.213127825888781,7.060664035018008,6.508118492650498,6.637958349726116,7.489262023096128,6.942920175448334,6.800585524700594,7.180195343624326,6.8380587925500205,8.013197739146928,9.70653245674972,8.205338997905892,8.366790101576244,7.9520823780798535,7.8354572838892595,8.37958453487139,8.273526663888381,9.859950638064849,9.792340522494806,9.706528396595422,8.366678802460898,7.835444162878484,8.205406359645927,7.952057014920357,10.542694292173326,10.58029885204091,10.167289611996505,10.392243362888166,10.567326762777164,10.663557209267381,10.15039298123442,10.398029702630069,11.026997636857198,11.291023875761338,9.545627465163395,9.398596759554984,10.449108288097051,9.812517163499324,9.226064987123364,8.819074943021665,8.379607497687063,9.859960985037324,9.7923389298345,8.273546499767056,9.63131879727908,10.482269550189445,10.477331190868371,11.319132465609888,11.054543665329966
Synpcc7942_1562,6.013373202841864,6.039211075385027,5.797259647638144,7.151514703302653,6.896144487057449,6.546505310441873,5.8727629191727555,5.739341646310916,5.242022882943038,5.973860132861305,6.117715963075117,6.07941052897226,6.411108410557475,6.500781981170779,5.585301535448083,5.791071148623634,6.381475000538784,6.135918284538383,6.108271501421107,6.25549372511841,6.717862732207454,7.794129618690487,9.375915453638067,7.926332833328932,7.908664148989073,7.4359308362657925,7.302794458798124,7.87974722257315,7.841712481724928,9.367581575378413,9.089166347857526,9.375911394736821,7.908552976277383,7.302781363555469,7.926400146211117,7.4359055173400845,9.916760776993923,10.171759844127324,9.778905350712249,10.100486274676008,9.717640249370067,9.981432653642294,9.674313796478822,10.132506065633702,10.532405394003488,10.702823862946119,9.48299226424377,9.315309537361898,10.032309561403741,9.475244829064057,9.309569021401405,8.840635773786946,7.879770156755058,9.367591917817016,9.089164756326605,7.841732295164198,9.234843771457879,9.997389859917945,9.94706490306975,10.561058175071787,10.029831942848341
Synpcc7942_1563,4.127792923877426,3.475880064414433,3.951858076646751,7.996794159850471,8.247552971285703,3.8178844458745758,4.161481769724322,4.060043648892221,4.12510319023526,4.600904493827407,4.0857832028271766,3.8526179223386654,4.650829213406592,4.410154417054446,3.8020826789279742,4.271545721402591,3.9630892631268684,4.375610313686379,5.005240953491896,4.394480151815664,4.771805423085407,6.810781513802102,9.005828789177025,6.954927330384537,7.311324290393808,6.015343943458944,5.988421954932119,5.442271312993508,6.130048905083216,9.289838014532512,8.831075870411093,9.005824732064958,7.311213355987687,5.988408983799954,6.954994376320667,6.0153188711625685,9.554276920308292,9.836925298053153,9.632055146416128,9.722440200601069,9.907563615825948,9.857386017915468,9.304909843590176,9.27843934922361,10.507509505538627,10.688445671198977,8.025313893219876,8.67923930514446,9.974449365853399,9.257666502629428,8.335116779324116,7.4368764117636585,5.442293815250623,9.289848356102953,8.83107427945366,6.130068521135708,9.27969198073441,9.644228989955572,9.467974183309488,10.59102869705245,10.770812076896165
Synpcc7942_1564,4.862800166724248,1.5906786221392821,4.123175257648227,9.7515620242415,9.725721525524243,1.6241590189474924,4.560049921270934,4.542961497840507,4.432286643873021,4.875852595277669,4.817478265286668,1.2582306372958252,5.571132808250725,4.8733813587106765,4.832472635627938,5.053196035268858,4.33197935957218,4.6966416930513635,5.498377386624295,4.9381498817335245,5.570345616749155,6.471060402000938,9.141033675114077,6.511350961327025,7.134940724369233,5.5249129764471565,5.135151495295976,4.90056674753456,5.6752247659839465,9.426695340586397,9.300970491651164,9.14102961729461,7.134829881374529,5.135138691594045,6.511417811151458,5.524888063545922,10.011524536502584,9.948639275844194,9.722727989928126,9.939872386128275,9.542025252655117,10.067623276051883,8.757177293436483,9.788143952100338,10.21815093701601,10.540750687015992,7.686770787723672,8.693790596704481,9.733551138825899,9.409383352591925,8.388938320098472,6.999967706237229,4.9005890084058485,9.426705683654511,9.300968899720509,5.675244276731308,9.249245946624374,9.046636066299781,8.843094682770507,10.43582961417783,10.146801134128877
Synpcc7942_1565,5.632997235351272,5.328070056562734,5.745314839438691,5.571824415750984,6.545328653723312,5.868937976386234,6.047778806906138,5.55634290418343,6.135180795661688,5.947985563077092,5.694801101478706,6.181943886235277,6.325130408050019,6.137721747674823,6.442962092939498,6.190274322708776,5.609513531872132,6.5116278134802945,6.220283840240252,5.5679368941951735,6.443269066017241,6.667464262595925,8.64741399817169,6.763314300905604,6.913069661227999,6.575283890961644,6.292353982854861,6.102834084938489,6.320240298411009,9.115314476444617,9.065836313777272,8.647409943289665,6.912958950284901,6.292340972291623,6.763381269458707,6.575258692023937,9.445742692276776,9.260227469589081,9.325995496564017,9.372162858790706,8.546132676726373,9.48747917250347,7.847036967732441,9.145754024481858,9.441864346108853,9.619903521773997,7.359906744203049,8.145844099038461,9.252838556109399,8.966999434858797,7.912259679661581,6.63279531375222,6.102856781795586,9.115324815887057,9.065834722294078,6.320259949557251,8.98714401225081,8.468057805100962,8.141865150992363,9.614912789641947,9.343964885794268
Synpcc7942_1566,4.5643481376992385,3.794657375202018,5.1023976325305735,7.922264146158816,6.94796978593933,4.867794430891218,4.730083567020133,4.687625339992924,4.997828319059806,4.567600061837242,4.178665887375609,4.658578621224823,5.41553684968122,5.540348142622704,5.265612204156128,5.915426087995522,6.109897274920338,6.193897812049859,5.973718525163764,5.667252514714922,5.772684254023022,6.414990880497018,9.223062990220983,6.357947144309447,6.705162195284533,5.715952059672707,5.374865239026025,5.56493471783534,5.908247699621976,9.440984871813978,9.489378318479634,9.223058932003552,6.705051627939646,5.374852377915424,6.35801391101091,5.71592707817362,9.671327507454897,9.442437229613589,9.525459794417271,9.62272527530916,8.178141959331743,8.976344006410615,7.5744218532066645,9.068362366690762,9.30491263947435,9.402077950190035,7.426196830240747,8.525252649910044,9.50902533021521,9.396654033035237,8.572305735769365,6.623223403578942,5.564957263269156,9.44099521503043,9.48937672623951,5.908267268454348,9.177742925413389,7.910214200871282,7.593841376426305,9.456365802503322,8.921070440953802
Synpcc7942_1567,7.095189012815238,5.831144962303523,4.933899485133815,6.899525817924132,6.6936279949019015,4.811168613540298,7.532848671974275,7.112366563573986,6.284793908590462,7.496835263881965,7.20639272317737,6.31138027047541,7.814581943848039,9.192495886486931,6.650412317341331,9.410484651678637,9.388983395268536,7.768528068341254,9.19606726122217,9.480720285768609,8.266113964707113,4.645961721244743,8.506197641015325,5.0484678184596214,5.539618029291195,4.373432720889746,4.358262022968573,7.074379841718184,6.804070138602909,8.659915968356502,8.651900239353932,8.506193587175789,5.53950879210685,4.358249486809313,5.048533366811169,4.373408483548126,8.919771368187652,8.485571264452416,8.679908576390474,8.870584639826355,7.797506154485178,8.247133203211778,7.03365631868835,8.105846743902587,8.33106478435675,8.383117688561159,7.141568987489172,7.81454462591836,8.471792880661841,8.74540502034717,8.143119119231732,7.20578313234086,7.074402702794379,8.659926300866932,8.651898648859463,6.804089860706946,8.448564669444362,7.3611728491579935,6.788925575329758,8.308957323749272,8.113656698775449
Synpcc7942_1568,6.88069082501727,4.480668731998902,6.122656563140734,10.655025648622459,10.814336738270033,3.7460597616948847,4.868085393934854,4.6302876363917305,4.645807736867821,4.703357515251577,4.932529220540171,3.73294143472376,6.244888962654685,6.72051831976296,6.040407634005273,5.215638544074234,4.843951955931044,4.784351539108511,5.580633996799166,5.86441917129531,5.60634013522777,6.387052943318792,9.590367819244646,6.46030207518595,6.610566568832698,5.16393596238885,5.766201146541188,5.170672280695623,5.888235897874483,9.628588160356546,9.758259869282458,9.590363759498297,6.610456073995368,5.766188209976459,6.460368898324395,5.16391120672997,9.927305824174617,9.838404001645507,9.649737731486765,10.026886127153041,9.651890697346825,9.702888931631783,9.055324866531636,9.455645919142157,9.757627614958869,9.681219102865388,9.278400382148456,9.01942941442616,9.560272668182993,9.966268202766926,9.753253734336928,9.664005148128298,5.170694673225249,9.628598505390165,9.758258276665135,5.888255462078553,9.346473946603753,9.207943488214921,9.111049956893506,9.805518346844243,9.619554018446447
Synpcc7942_1569,5.53059253691625,4.975724844557351,5.166866710300118,8.142136586164218,8.430346750082801,4.9589997420603815,5.284435439230927,5.509883040946686,5.001985147683528,5.302008591248884,5.6730655056212065,5.013435592948275,5.848155449810408,6.458476564672976,5.534786790389441,5.869838639115769,5.670706716216235,4.951735841109096,6.163542662045382,6.662732010812397,6.367951783893977,5.918924145547125,9.116784153777383,6.098474216033792,6.7547451421322435,5.421771892018328,5.413796285944271,5.542836974125313,5.956586747659721,9.507581746762964,9.580219288975195,9.116780096079962,6.754634538639121,5.41378341637788,6.098540820366775,5.4217470201066975,9.591753059267345,9.534039450792175,9.286504407535178,9.548878418850038,10.739807550611316,10.149475144518822,9.188679638841078,9.471236992768972,9.077160978736455,9.059682422790686,9.810123709783637,8.503402771690993,9.188590732853699,9.573798365196371,9.772890076825151,10.395999449002632,5.542859512049489,9.507592090651702,9.580217696599698,5.956606327410586,9.185080035311623,9.352595384128668,9.290501676999348,9.113705128729695,9.545918517528413
