Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
SYNPCC7942_RS13650,-0.002512036112975409,0.0018225181398855029,0.6324941180364038,0.0007847897045595047,-0.004416451037301989,0.018963833895504097,0.003539050668345467,0.005453550361301263,0.02359199418842537,-0.012026365417978795,-0.03769120039754917,-0.022887279932064436,0.0006357903500302356,-0.006581155844099812,-0.008926625861693438,0.012573655323868324,-0.004474493168750435,0.015534014202946802,-0.010126568955985979,-0.0012500314350560907,-0.02364332615898901,0.006099601757360471,0.0007461734262177605,-0.000574147030270189,0.004760230494741707,-0.010337006905974104,0.0029985589208061884,-0.0028989719360423016,-0.005338916156872937,0.005478836724039582,0.004819276970687269,-0.017926049826636006,0.039136995625490216,0.006898469713477331,0.035695459171521865,-0.004927645419142071,-0.008138731261451683,-0.010603892595366586,0.003901949188789568,-0.006406817495053134,0.014435400138268616,0.007206025655155662,-0.005115967838809214,0.0026846614866617297,-0.0037960519168061136,0.010555313729614631,0.007873984361063128,0.0005032992628201882
SYNPCC7942_RS00320,0.0011080906146683494,-0.002464296684764379,0.013745223890343852,0.002036362469313987,0.027950052674137162,0.0014980370962923936,-0.013159331955016097,0.0010944536619521856,0.009577955597420133,0.029424378582897374,0.005517426117399816,0.018638477521971463,-0.02499622467968927,-0.008151528083646404,-0.03455149533040461,0.007468231464793375,-0.00758684712487344,-0.013001608940091426,0.006973198670104924,-0.010675898400194733,-0.013392360174599873,-0.010156538936095609,0.02596381713657372,0.010321012118030097,-0.01429636083732709,-0.013724314918524487,-0.0009599815661869359,0.0010050814603232308,-0.006576846421450444,-0.006898345768015858,0.0008935495759768582,-0.0023982610188093573,0.0014433352395448226,-0.005097074504148361,-0.005107333549872032,-0.0013954466780895835,-0.01798107067857416,0.02493463887369346,-0.01990968427959672,0.007761550084428268,0.005295113105162768,0.028969230921893564,-0.009268703719066528,0.008968808267334179,0.0031999241874343565,-0.003629636742399958,0.01941744604020639,-0.010193987671878292
SYNPCC7942_RS00325,-0.005372517599857157,-0.008174801112757854,0.00968426377354564,-0.010432905757121315,-0.003446676929488478,-0.009815006494306158,0.009216652548902738,0.005273452623830978,-0.005728258894327,0.00042311527043450753,0.013729145209975566,-0.016282715984310005,0.011487456896602868,0.0011978874528330832,-0.005630760351012173,-0.0029006902370154134,0.009937499962945323,-0.002916925856087148,-0.00941814519509234,-0.015544643056197911,0.009127359808657953,-0.0017241494079883186,-0.0038528789185460458,-0.001364267569074173,-0.0009774356712622739,-0.0007935584727204052,-0.0069965706114475355,-0.011270186470453736,-0.0032571507548682698,0.002002371811627359,-8.27382752324516e-05,0.012125786619852717,-0.005981157995474314,-0.02561416043648386,-6.586343877218441e-05,-0.008107433744175073,-0.0032034923613964684,-0.0028388551608656315,-0.004323766249432548,-0.012296144853035977,0.005646361161097294,-0.005789055596035268,-0.01030779617206798,0.0084459856639434,-0.004033260524368777,0.008077432590826428,0.003309027625551886,-0.0024586303392623156
SYNPCC7942_RS00330,-0.015900508367962526,-0.004839640113258333,-0.005348450646274983,-0.015799150121342642,-0.003108948777848834,-0.009120506616397796,-0.007836008951345964,-0.0002804833480978871,-0.00042534340179469285,-0.007580078725073943,-0.017210289173268077,0.006785218259552317,0.006276930761509326,-0.00345030276024238,-0.016185116592222725,-0.01753522328498991,0.009068124553651415,0.00911035847637011,-0.0003804540317089292,0.0015907680455094263,0.01883160249358767,0.005638434401727466,0.0067965280832580355,-0.0018116360457626657,0.009844090918356436,0.006952762806381541,-0.007993495519784469,-0.009472298637987306,-0.015428138808090021,0.006527710776577553,-0.01065523797222771,0.0030383661972557046,-0.016593289453639307,-0.015519711406377874,-0.011737735682070927,0.00249058913337892,0.01691970371959427,0.002328107549991624,-0.0005673159833393781,-0.0010384315944730875,-0.0017839728472779015,-0.026337815529197152,-0.0042160414265297805,-0.0007239772184659364,0.01337662060667558,0.007959366640747735,0.00046694003529010054,-0.00014383417118022038
SYNPCC7942_RS00335,-0.002303245152950619,-0.00770410891510371,0.012243342566855617,-0.003273009119309177,0.007255364809276303,-0.01697563109301913,-0.00012571644198050504,-0.012716183736019649,-0.0027284415743861123,-0.01665054647968559,-0.0038486104813766136,-0.00013039247011281845,-0.011800456416964278,-0.007877281140419731,0.001124788835784268,-0.0093133144757951,0.011895208350233877,-0.012415840843690762,-0.008976385382307217,-0.011731099653843202,0.0016243293060744148,-0.004783059003790929,0.00600168022275866,-0.013522655118960537,-0.00020344929087465398,0.00949607795502867,0.006772378931876733,-0.008843822453588134,-0.003891567025566777,-0.010744519300505769,0.003942992877263935,0.01037561462716448,0.006352254979279243,0.007163595893938782,-0.014390893369463,0.009624796518507587,0.005789124676207306,0.003170593597403023,-0.006251758323306882,-0.01450474472419505,0.0199248943716882,0.003196720188490912,0.006768330607442277,0.006932614030653375,-0.024360373663390524,0.002784657544190466,-0.0013845719791849807,0.012982801410327234
SYNPCC7942_RS00340,0.000282930146703335,0.01702107921597024,-0.029233219120373813,0.005443895063575436,-0.018808546019893662,-0.01268011162716254,0.0015487688705527905,0.01516628084394262,-0.0023338113680653008,-0.006948066350274161,-0.10770529385581602,-0.004772715891371954,-0.015014751994538453,-0.039487482452459685,-0.03575976837502723,0.004240540449950529,-0.007248533710516068,0.011793657106578552,0.006952268976687323,-0.018205089779775578,0.001505985733618919,0.007025367092170415,-0.010962040464294864,0.19076061984033,-0.01592040211454562,0.026267671264844153,-0.01143476491828563,0.01575995846255523,0.0022457314195544393,0.012368998689860109,-0.019231054653737093,0.0027430014788836464,0.016896353046990026,-0.0027316506097938777,0.008470163961485776,0.03471873450265292,-0.01577007798871221,0.004789361281217402,0.025050079086311516,-0.0044944184582041006,-0.02331175512102605,-0.0052492033934012855,-0.03293204659211858,-0.035309105624045996,-0.0048238945458900844,0.022681680931926965,0.007971136341614666,-0.0171170942329748
SYNPCC7942_RS00345,0.004258175721622093,-0.0007067313929051202,0.00893776131260779,0.002440606488484923,-0.02962509968966411,-0.013883104518756595,-0.005469069639859393,0.026012189895638697,-0.014743212067963982,-0.025757286328805584,-0.02032712349636236,0.017594097858929042,-0.037432153979494266,-0.002411831899648223,0.022349727769541673,-0.0025676472451878467,0.0067020719665325836,0.08482612334370186,-0.03055278548476476,0.015603561483314021,-0.02729406130887273,-0.013493667991046543,-0.02725092077754079,-0.011037852186708197,0.011610834642183637,-0.000260607397042543,-0.0010933563230785528,0.004125161048924938,0.01651214177805959,0.007566460308438339,-0.012125038625196179,0.025033935522489902,-0.023375525893054836,0.007455931785478552,0.04634496124001108,-0.033005468449113486,-0.03306910875640143,0.00295325405197522,-0.0017014010769492635,0.0041581579708657775,0.014200180560516643,0.01581346511778375,0.017011664580677245,-0.01719740814301784,0.011661874839944346,0.023963046269046002,-0.00833289070358032,-0.01727241166851051
SYNPCC7942_RS00350,0.010047065451079053,0.02296378309762026,-0.012278153339192122,-0.017138003319355014,0.008892104375385197,-0.005413604450437277,-0.019606364438962586,0.012743940041479846,-0.0027821474536883738,-0.011547829819357036,0.000748260682375153,0.018557247643166894,-0.018739643880769385,-0.008616431140907935,0.0077835912971329505,0.007277844871628152,-0.01557217478679901,0.011883353780494781,-0.005565800279196219,-0.006686823116067685,-0.012718925433656176,0.003989283227638039,-0.012811245262686687,0.0029673155233473913,0.0020173038264704943,0.00724867607826209,-0.013485768854797743,0.007319702496981751,-0.022847994435401215,0.0043189271529249776,-0.004416407970924878,-0.027504884872905082,-0.0014289300792809944,0.004879197453398488,0.013060631354356589,-0.008720358958278844,-0.0027421398628449866,0.002084712920041329,-0.007286602587459839,0.0012090338656608648,-0.005515003497952165,0.01861117819812965,0.010937273327110825,-0.017181332756237334,0.011861724084748905,-0.0011655832407857173,0.010249318083439438,-0.006580121265247246
SYNPCC7942_RS00355,-0.0021409186897609666,0.0001560344127920914,-0.012677131858177986,-0.01738131287513994,-0.004370707350847614,-0.01756019099980069,-0.04053683563843551,-0.0007017423062320963,-0.024450197379000175,0.004213536354181984,0.024091498699554546,-0.014575348445415774,0.03128694513527779,-0.0058664405130045534,-0.006750163662379021,-0.014095083625756217,0.006866813447958014,-0.025023391682595774,0.002680314957520866,-0.008983971057016763,0.012555332511938931,-0.02255236835376953,0.008318675646502884,-0.002089027863504647,-0.010598138131523938,-0.005600339675261983,-0.00017644948790607783,-0.009058299816343861,-0.012607416066665154,0.009785066204027143,0.00015599009550374416,-0.0017056315009162156,-0.009517000824796968,-0.007065082433038747,-0.02947610048296784,-0.009120036051916554,-0.001666014191622039,-0.0033452090856742377,0.000503952965037031,-0.0008487788462361469,-0.007426848571134436,-0.0026369870179346238,-0.00760582962547766,-0.023168496723140905,0.0047037327747542395,0.011146719573301626,0.006322301713843822,0.00041881062934452006
SYNPCC7942_RS00360,-0.005844414258696949,-0.0008874309660051073,0.011521001899655069,-0.013770967721470923,0.0072797472077405275,-0.02492910911665164,-0.017302293190623035,-0.009610035564005808,-0.009664376707963168,-0.0016162936122167723,0.002060039483094494,-0.004087902545845862,0.02066573121353608,0.002101197592755898,-0.006013656947037125,-0.004938568134669169,0.003934664524589814,-0.013785552498606137,0.003563500058354558,-0.0033930019743696454,0.008906913617646917,0.0007510254834611137,0.015320608117135372,-0.0016158000464197538,0.0009792745506394583,-0.00301541710046254,-0.0020797628364491866,-0.006914594641855843,0.007009740225227659,-0.002622372141463752,-0.006320399955344923,-0.0013563474673406687,-0.007149527863720187,-0.009721365094227897,-0.013227371456883718,-0.006029902231694756,-0.004698079980764295,-0.006496340609956153,-0.007259564873189501,-0.0015221479337651355,0.005582163448112992,0.02293795007306222,0.009223829258211573,0.001692070757944886,0.0021428999709872157,-0.00040938617753604514,0.005844993028689615,-0.002344085321011032
SYNPCC7942_RS00365,-0.018454215959672907,-0.02583376517367069,-0.06496847525881157,-0.009614572669370205,0.01227126664153938,0.04076746220835956,-0.0044382266996013916,0.021984475339555817,0.008459933390985282,-0.0022435996151292693,0.013545921187635049,0.026572659059675766,0.02120277530265094,0.010882989974106404,0.012303591212446577,0.029145738643402138,-0.0070117307332596855,0.020335595234605357,0.017799513509470767,-0.016668002745755903,-0.0363718982742803,0.014750895381996325,-0.046246604694181355,0.0056896330557603654,-0.026467072728163666,0.001139002649125097,0.025680574528466248,-0.03457175635559476,-0.01903817518149945,0.010844591606096394,-0.03288714525762565,0.005960621292770436,0.020706253447704957,-0.0015962063033335843,-0.0073975642276767305,-0.016606276691324525,0.013681247728563278,0.012768162321938514,-0.008820797136422942,-0.010900784839147512,0.05020384443528188,-0.00873795701760765,0.002493705373579556,-0.08710257762824317,-0.0034923521377659915,-0.008910825064619647,0.04439489091746163,-0.046832746025288724
SYNPCC7942_RS00370,-0.000967982285233202,0.011168414747861994,0.0018982876682446135,-0.001310647205026,-0.004262373121295725,-0.0054780845700555655,-0.013739896713627216,-0.006334820134033049,0.008884027269470511,0.0007243955880395522,0.0004483373412371481,0.007975286819579487,-0.0021315275249155926,-0.006981979883772598,-0.0015202890979860348,-0.005505856154618904,0.00715586745357202,-0.018410340039518122,0.0013504836305775422,-0.006882110468465208,0.0012482924321884144,-0.0032563275637913823,-0.006084703781039743,-0.005243937061557375,0.0037299811873587802,-0.011005351661877626,0.00048566118916882874,0.0010910812340056203,0.004230834253770353,-0.012186458516097032,-0.002951670478669657,-0.0034663245561040367,0.009213091512955057,-0.011640639806709074,0.020171248285439706,-0.0009852908511093134,0.008823402204018487,-0.018273938834751435,-0.009585391017816178,-0.007617731836753042,-0.0032298851539863693,-0.004794993364642457,0.013258631106288166,0.00023620662558171285,-0.009457649887623737,-0.013760595799081064,-0.0011776799818182134,-0.001128531691650883
SYNPCC7942_RS00375,-0.0056913310190024645,0.0005647330120287856,0.011319893866929382,-0.010579439875978279,-0.01258097245033817,-0.010205561947296134,-0.00845565415063715,-0.009073350396956307,-0.0013812880731750624,0.003419827276035362,-0.004149113504848854,0.011151490001213031,0.0004592451170333924,-0.005365585946281681,-0.0014205237114089172,-0.0019781514075524337,0.0007416342779979771,-0.006095778175421479,-0.026213033531610336,-0.01944536308774242,0.0015295915559124867,-0.00687300498099096,-0.005489566734806383,-0.005219429832946736,0.009843776608826254,-0.008846198149187865,0.007118796553144859,-0.003386288284607528,-0.000316343254658156,0.0008586838165002169,0.001040379899068565,0.00496714850540437,-0.0009078553185816508,0.00788960068480978,0.00240131251884781,-0.008455843836282742,0.01763072353123775,-0.007243655769843877,-0.007027753346190811,0.001202583963663261,0.009245137457035618,0.0060405069003874904,-0.002379215210890443,-0.0037730886822124714,-0.002736221122567999,0.004093093140356377,-0.007493873097267322,-0.005785265710283629
SYNPCC7942_RS00380,-0.014240057674305133,0.00984838303845268,-0.0056141901487736555,-0.002411113082255613,-0.028034010048083622,0.010047036560455452,-0.010621580346394394,-0.007847606078973444,-0.02224279674354305,0.015555495367352257,-0.025510598926055107,-0.0006742637786150338,-0.0044102458919508146,0.00741897593824352,-0.025609659529544034,0.016918100844079503,-0.017414467921176107,-0.008187728267420286,-0.022941794239743553,0.008902007024518925,0.015559352662503833,-0.008465676144330072,-0.0021297733757308394,-0.013759277905074842,-0.015011995747729032,-0.008530777990261374,-0.006447114851036424,0.027523866532158194,0.01517563635523677,0.018124850258647046,0.0009233147657752358,-0.011616528173303244,0.011072038682441812,-0.012056236618117963,0.00617675090136925,-0.0025803043089700746,-0.0003401112887581465,0.0003068408039805549,-0.009965247464648507,0.01223350906533654,-0.010927416747628638,0.021047934455593453,0.01362820943083476,-0.028322743909273137,-0.00549780911458441,-0.009110628783603763,-0.0029106997943909472,-0.007229891803885058
SYNPCC7942_RS00385,-0.007407400382883488,0.031529682801216236,0.017196388866230983,0.00964343656745442,0.031449854395072044,-0.01867328301265793,-0.005309160939559695,-0.020839348278787223,0.00960146492426166,-0.0167842792792858,-0.0004105924546869868,0.009826152473436645,-0.012337433982114634,-0.017846243700365208,0.00043035924963871785,-0.0058817074322917474,-0.018412221544531433,-0.006261450675365625,0.0018648514399209589,-0.0030778808510626933,-0.010656535059599782,-0.013958524979831178,-0.015299973923644287,0.0075937396589746894,-0.03736493962540443,0.02308249612200981,-0.012377473039778285,0.005130783399256934,-0.01925143723763856,-0.031277491205852236,0.014788685248584246,-0.006363714474843642,0.007940176159597741,0.007670564702002233,-0.004547726822744258,0.00942584717738158,0.005893160320961933,-0.004010303004762757,0.0021151263698974006,0.009926460005854003,0.00857137232881207,-0.0051461638274162965,-0.035680478543970995,-0.019259837376535395,-0.007641975218289963,0.010067944516317708,-0.015039637211728907,-0.013120573677551157
SYNPCC7942_RS00390,-0.0014714858033435243,0.008658697053998412,0.005029074720284319,0.00264619308703531,0.019081665981323156,-0.008134842508472158,-0.01752022222816062,-0.017733463844372944,-0.003937214503040649,-0.0002460201528933154,-0.00023176051737526328,0.0013867678964480038,-0.00040511133615726716,-0.007196422964740191,0.005790660352282414,-0.00042941776987524057,-0.02231221246825559,-0.0005783338521610312,0.0007881614121492038,0.020719959856284487,-0.0029216482668975334,-0.0058404370844001045,-0.005798086631703622,0.00488779435444273,0.006700491966292088,0.005381541515192474,-0.006422425234559808,0.006356997759756944,-0.023705817112728532,-0.016454015335702354,0.014671986632990883,-0.004497924741600724,0.0012511274259830658,0.007882687711952469,-0.002048672535400603,-0.0038689777851999663,0.00022643825033106382,0.009895480638216865,-0.004797717072472927,0.0010472661756579698,-0.007674327839555734,-0.0030305036704811406,-0.012349117836347142,-0.004474040268809057,-0.011905654796233822,-0.0030575409570137322,0.0036825808181395474,0.0012125587611004458
SYNPCC7942_RS00395,-0.00047238576619761867,-0.005432289859682857,0.00923562734405037,-0.015010804114455694,-0.008238134129417842,-0.01003492025023907,0.0010184943142310021,-0.003960406648129174,0.001615387026482496,-0.007583210230410814,0.0012947830626460796,-0.0039359749936642525,0.029098949995601614,0.004678779813615213,-0.003392563910346784,-0.014862195188974915,0.06416393316145742,-0.0016226127866955577,-0.003876876326974663,-0.013138711295878569,0.005153467339176699,-0.009330396050700195,0.011269525234906775,-0.01974893846565695,-0.017140761810204953,-0.012722094660344338,-2.3845281290769035e-05,0.013442979389486964,-0.004765313961706997,0.01142025997763646,-0.0065627574408935515,0.008587444183801226,0.006476823774343387,-0.011716807956508557,0.003697982691801918,-0.003284755560599145,0.003210948730373764,0.004534238858102549,-0.0073268625156861986,-0.010089687460447217,-0.00030019549520484437,-0.0038831746589750417,0.007576182910694212,-0.0037924359315579716,0.01462354112541425,-0.010481440168848657,-0.013883949359891014,0.011254277725487791
SYNPCC7942_RS00400,-0.005466706050642926,-0.0059401262030440395,0.020564847117214898,-0.009256825028598918,-0.010706645260367744,-0.010916133248828034,0.026142885662412053,0.009408961446900756,-0.009819532668967651,0.006118855011882088,-0.014661450366537144,-0.0024629722258036318,0.021552784379543794,0.002700908410045495,-0.0018373435597769886,0.0015053471491630025,-0.002970735058754921,-0.01022921392568656,0.0067080032331147425,-0.004657073671016293,-0.008848316437638037,-0.000810073818984457,-0.004959070703036217,-0.01128291658957141,-0.014475420177807896,0.01183173828621158,-0.01117321188294376,0.010058412994326981,-0.01445558027364788,-0.0030066994126027227,0.001762192716219852,0.0010758109471143283,-0.007096684424544333,0.010940495340875303,0.0037411180464508435,-0.00753263739794132,-0.009222198391467939,-0.004053341976643037,-0.002459397785511088,-0.01388223962557116,-0.0017202300447826523,-0.013294875443271353,-0.007337513695956047,0.01609490222735892,-0.02674548952613061,-0.004216618508918872,-0.02244925857488889,-0.004213956242169602
SYNPCC7942_RS00405,-0.00399383612154125,0.004446252441110183,-0.004215909568335236,-0.018766799805029627,-0.01057338943074238,-0.012723224397662556,0.016126482332618246,-0.010568261188535731,-0.010865412277640174,-0.00533462186381369,0.004727581882108584,0.006197437602575611,0.03400009365136635,-0.006132653557604855,0.0014692325567065578,-0.004780520023479228,0.007954971283832797,0.004534389917672373,0.0036801584627629363,-0.008353406377964853,-0.004849491410312853,-0.0054174390972276144,-0.012139096805703955,-0.012677191543793185,-0.00021423273106012267,-0.0017258044690855532,-0.013306344797094314,0.001471956395537489,-0.011006778659876999,-0.0005871373783564059,-0.00674695612264976,0.005473948207788625,0.0007342734456123318,-0.0007452177135943355,-0.007303476552392693,0.00033332506843907595,0.009300121271754938,0.007140205107352086,-0.012160050226436722,-0.005301000139635142,-0.003717557246470495,0.004036022822654613,-0.009025823667571884,0.004194373195830155,-0.005295769190098583,-0.00919732150419399,0.0007887787292087126,-0.013541790665315075
SYNPCC7942_RS00410,-0.0021500373737187253,-0.01912385577603489,0.01262978317109423,-0.019036753419318358,-0.01101678727562482,-0.012124144092637448,0.005010646403985393,-0.00286456114738721,0.006880853530079105,-0.04635968548120291,0.006705644314577334,-0.05777362093673744,0.018409575609848364,-0.03171393020286634,-0.016741616235857563,-0.0020617785929957122,-0.021261332948763388,-0.011979439110471713,-0.021010195676071697,-0.001968859652859858,-0.00949834859334767,0.04316735891903543,0.01698431303956566,-0.029039890048233163,-0.031090424853427535,0.010195664527332346,0.017022703338842073,0.0022824522553008156,-0.045787696536401364,-1.3429104030990527e-05,-0.004997885917356143,-0.023133482451094048,0.049002019597665696,-0.0037728941578784956,0.010617215046616784,-0.014909359940849808,-0.00035644699533111815,-0.004766014897740525,-0.0005941047673283885,-0.0030642351508720998,-0.004301278581931537,0.011176125600807916,-0.08098158091301783,0.02375279419391779,0.006114231325447435,-0.05893643959464657,-0.009765965179424818,-0.01106259119802795
SYNPCC7942_RS00415,-0.02188068101751132,0.00033273910116523887,-0.01865916459351604,-0.006700857048052506,0.01764635416892206,0.017265325147471356,0.014028795969733403,-0.007641541674075364,0.0036597830756008387,-0.052523287709300884,0.01149203964758681,-0.04629106370346766,0.03179936544920057,-0.02703839193028632,-0.012799826805817885,0.0010862837729141584,-0.02135891688707454,0.01810125852923275,0.015408330602880112,0.020270817865407284,0.02891175558870523,0.013125143318525316,0.009772418444314363,-0.02690113066807238,-0.028623906907412466,-0.0005642678707590869,0.0007439432592872478,-0.025061058663963753,-0.018032157659507084,0.0027542081535531847,-0.008743591458630857,-0.04060954732930673,0.010079332697801988,-0.04261757268908129,0.022465028011026074,0.01387600617782911,-0.011670515454222216,-0.020817913792594938,0.0009254221151316954,-0.004556425910289602,-0.012112662903755818,-0.03294332912002026,-0.019278752518625295,-0.0113859326003023,0.016533492621924935,-0.02672981165078878,-0.024901935488975062,-0.05964657117836838
SYNPCC7942_RS00420,-0.0414338611666983,0.005614441390067515,-0.035843545184258176,0.009822070326611296,-0.020783515276838152,0.019371907713323856,-0.029972198886792506,0.013877746856741632,0.0313727984899233,-0.015268655337625359,-0.024703967052764432,0.039416100761630296,0.01005660108096562,0.023760384763816037,-0.006826428321515378,-0.003983639307507059,0.03767607739786471,0.010111443114557285,-0.008797588102074235,-0.025481686104514626,0.004479190210858346,-0.0007035512993697674,-0.02413234233540905,0.05686736967507583,0.03371725035723709,-0.0033783983754124784,-0.023317988970569595,-0.057615546737333774,0.007406230805618259,0.0010314621722131256,2.533049067695863e-05,-0.05579252141168763,0.005236490072365867,-0.019615467901989574,0.00876955701017492,0.03696795016339713,0.005866004936440481,-0.009374378362641508,-0.0035245716743473325,-0.005734866037773671,0.01111194003416349,0.0030311096829990767,0.0028314802972489762,-0.024433656405285366,-0.01906193538450854,-0.006571697809348812,-0.009989252633140462,-0.0008447538787991834
SYNPCC7942_RS00425,-0.002234913860657569,-0.002976188752982152,0.01700381406283412,0.01860907114800359,0.02712764889676456,-0.002529802064658172,-0.007861032511100917,-0.012817408075684657,0.007128473313706878,-0.08180219869610146,-0.0008972754297719145,0.01777990241644818,0.009118525787333616,-0.015546280540986246,-0.005561964737942507,-0.0069423520104989235,-0.018363299374490855,0.005229545594082059,-0.0019415116789078671,-0.009651938766148768,-0.005551999157455968,-0.020344999291996825,-0.015305079946036687,0.07353519864468094,0.027082745669386322,-0.004797544335887604,-0.0027455855093639343,0.009799348319914818,-0.00023108250547516804,-0.012408815527920454,0.0022499155322811912,0.016238386153549632,-0.010387968271535293,-0.006117716386882704,0.0013285981567677707,0.025275630173389216,-0.009717003339563511,-0.005227991338629617,-0.0018690862403697329,0.0026420342949186213,0.001612010691612274,0.009038409198022467,0.014625955166543568,0.006205668968103127,0.004500564901077732,0.004294616585971174,-0.02097160640009352,-0.0105090370132517
SYNPCC7942_RS00430,-0.012739170327498448,0.017521041779361358,0.018284373585536508,-0.009774115104152272,0.005492455419241826,-0.0021865771835894556,0.013059676446743189,-0.002521434454123872,0.0020076339507907695,-0.0033150073668764502,-0.01646883860838604,-0.007936868753542596,-0.001306246376484165,0.01060604335859696,-0.0006333401216757124,0.00033100352268420377,0.018380354970406836,0.02939145725830483,0.010104425623812677,-0.006307237904989104,-1.4678224823489424e-05,-0.009337160657087064,-0.010787692706232001,0.020194737834276735,0.01997825163168373,-0.0024921590058036417,-0.0061343326500506315,0.003457047955629534,-0.004453180909772095,-0.010811609704620289,-0.01155248523216102,-0.008493569874056478,0.0008520337688328873,-0.016889591935269354,0.000704004566799405,-0.010478574120671692,-0.010203213431053968,0.0025546868931856552,-0.0016675614231111788,0.008604134545530683,-0.0009933642370364164,-0.0183350658010466,0.013418218551198709,0.014186587087259306,0.021876597275573093,-0.0034555991087947737,0.008051128237236454,-0.010625753257876434
SYNPCC7942_RS00435,-0.008253251887195261,0.023580529495399783,0.005420656069910904,-0.0034990829231962913,-0.004931437550915854,0.00030897565107038203,0.012002910174953392,-0.009282895339625515,0.020314693878934337,-0.022637253580724073,-0.015662604503020067,-0.017458547989594196,0.014435051575616578,0.007215905439801146,0.010915646867960243,0.007124595744722294,0.018646681238976816,-0.014681024656133858,0.00901690307541472,-0.014178116585804009,-0.012724940728303078,0.007818651667907895,-0.006181269038984577,-0.004584772782156323,0.01321985787283974,0.014205418996624333,7.5811656027956145e-06,-0.004742656205612859,0.002966885208316484,0.0023177231352877587,0.009139697866057065,-0.015151980459014844,-0.008284884093844246,-0.004256773551788838,0.004417805389472126,-0.004272728373295304,-0.01406354844042369,0.011006945560154606,0.0033980064900169414,0.009304493833705175,0.009967353321858965,-0.030568457119510537,0.007135804535922949,0.005049203722638289,0.005674389843687235,0.0067452339432426695,-0.00915846487539913,-0.002281827473159393
SYNPCC7942_RS00440,-0.009200120420073685,0.005266284589651698,0.03331048631097208,0.026308784730177365,-0.01010472457231897,4.35235043458562e-06,0.04461539636663249,-0.0038889319395724324,0.048766925974040795,-0.013401679256047523,0.001174730870362252,0.011892752673654859,0.009635522411772247,0.03373877084948633,-0.042069308267770535,0.0036689571978214806,0.012909836675464246,-0.018534452570451398,-0.010202864373459377,-0.003937097901964431,0.012410825109126201,0.011683023889414142,0.08443287574074633,-0.020117061245713826,0.006706546927336566,-0.01087248655136122,-0.020608641508242997,-0.042809601920133965,0.03915053336396091,0.024980218622154764,-0.007116865733360873,-0.033894312352981806,0.004410017479247829,-0.04322222255897893,0.01601102340572584,0.03239776106253192,-0.013862348667696556,0.10980106697795441,-0.010701572508925825,0.0031149297208304177,0.007951041369455061,-0.05085832323463357,-0.019603281609983904,-0.002075652941568826,-0.08526620195310741,0.003764867229014434,-0.0006563019177135574,-0.006006073506582428
SYNPCC7942_RS00450,0.011850256690750929,-0.0028050656217961435,0.021607850826822057,0.007462624158079041,-0.009755272294042758,-0.0164849978455577,-0.01273155126494765,-0.008088309585931168,0.012858007855422621,-0.01877778470343421,0.001297275753391011,-0.019380393995031858,-0.00979685525953985,-0.006819303726260393,-0.002421904079800157,0.01155505243710442,0.01274178031391588,0.039740085505091186,-0.0023957066439542042,0.018335994788788657,0.015377254822636306,-0.00985762665372206,-0.016030438242685748,0.013209136953508293,0.029553873571426123,-0.0035819214551442964,-0.007365777634214709,0.0016009334673562285,0.027882818367559663,-0.013646698738912565,0.006435731560357821,-0.000418500940695771,-0.0036679436898566747,0.007585209683698863,0.016024283172876182,0.001071756810937025,-0.0049189753479502605,0.0038760526133929138,-0.01734377685737301,-0.0062251391959050485,-0.002556941877925944,-0.003035556893105881,0.00678071266837504,-7.32334734122588e-05,-0.007041548213907749,0.00041685863613190934,0.00802730830635952,-0.014094137298261115
SYNPCC7942_RS00455,0.006463122391908389,0.0017606952976845446,-0.002930813942980742,-0.017328604121196925,0.0010062639439828843,-0.011376996079750998,0.00045747617852350014,-0.0006714629851287539,0.014798210141274859,-0.018514488573647202,0.0015964505072290388,-0.004658607934280865,-0.004613943245313837,0.014247410214431794,0.0013084592232621667,-0.0013522348766691183,0.0022066930450966417,-0.007909322966722842,-2.570836528970569e-06,-0.002368624090288215,-0.016310697379331843,-0.015411692726769082,-0.007703978646651808,-0.0024634752900436437,0.013127954749076217,-0.0008230257766390779,-0.0008565636314195166,0.005115544623282112,-0.004790321516364054,-0.0005226080043498254,-0.01564646720450611,-0.009212030956212234,0.014151819738385687,-0.01335433500432632,-0.01305463461800786,-0.02065621527445759,-0.009610618471793399,-0.011938703182801293,-0.007786925240853061,0.004746036851767436,0.005977278378721269,-0.013335891112617477,0.011866024309540136,0.0032796076009187834,-0.008374785284313815,-0.01585343487651319,0.0027883719680342305,-0.00570742681070467
