Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
Synpcc7942_0077,-0.011604514185527255,-0.015456308834563186,-0.010427034973905354,0.00827131258851021,0.015422302561100316,-0.008604874079419032,0.0151866486404078,-0.016005114837720314,-0.0058687727632470875,0.007838829661577635,-0.014727024751499123,-0.00828608212857617,0.007164115647192149,0.020129051386025516,-0.01240322208591435,-0.010803815162293786,0.012589604182852212,0.005093356471659128,0.003739544521394107,0.006635929424592283,-0.008121155870143264,0.00368060015780685,0.016383539797089938,-0.0009308127751889537,-0.02825859805960456,-0.010520921226411043,0.009782452396847042,0.007812362371930468,-0.02867560079135721,0.008008961943628512,-0.009459674967154297,0.007182359422766519,-0.0002881078740488886,-0.0017750056394762878,-0.005180029896346801,0.012904052743773056,-0.025200041462632154,0.01059257645127774,-0.022665575717863998,-0.0007286134044194601,-0.019825523000486806,0.015337868675849324,0.002551160348955442,-0.014095394685238046,0.016664931873837587,0.017942322313514916
Synpcc7942_0078,-0.020539242579585,-0.00810532549778924,0.0033041943536286844,0.004584947937398525,-0.0030760634583296546,-0.020280227324488326,-0.004315498152351248,0.03312935972687951,-0.023170772115731916,-0.011621798210032355,-0.005280471847042514,-0.016013700818902955,-0.018527743337559067,-0.014121193026094206,-0.00034709403522314346,0.003827526966568284,0.007145091911314422,-0.014784089953954183,0.006004646160511965,0.018962640961495417,-0.0014398610715587168,-0.006724654731215339,0.0006882189397359417,0.0074703461531914215,0.002514687047656895,0.00042463799621060035,-0.009460310865651501,-0.019277952180145073,-0.009136963604573459,0.002137457196522434,-0.0036922136652612013,-0.01412720382276553,-0.014669900233706084,0.006869877099585139,-0.0011144346817732612,0.0008477778086742423,0.0008864308341326752,0.0013799017265150578,-0.004408349091127173,-0.022729151040262706,0.01537637326465069,0.012252704927547086,-0.011206152751589489,0.0009402320854959157,0.004473798976072759,0.016313788088492064
Synpcc7942_0079,-0.013105413098277422,-0.003804660102302823,-0.004729120889408689,0.007661019626312711,-0.00789471213562464,-0.025910716477016555,0.00371012306058393,0.0024266119508191217,-0.021223808563418115,-0.010598030436719212,-0.003600760250061126,-0.0013198780840152017,-0.005040605683150798,-0.002968319512750685,0.005580426897381697,-0.007958937658806856,-0.009242919793879052,0.003273629722644192,-0.0010754445868288894,-0.0045991848122808356,0.00014335262368969886,0.0011452972216569358,0.0008833027216707027,0.01786544804336325,0.009964012944055573,-0.015386391068547499,-0.008791847318425895,0.012046582691679755,0.004187382937524455,0.010072388727798776,-0.0008221393997369842,0.007861139908245359,-0.013427998396245413,-0.002995641664511095,0.00787302718411715,0.0009785117130550677,-0.0026118743328149524,-0.007734869764830195,0.001442956033972579,0.010325701605264203,-0.003806884118312296,0.009962308187001874,-0.0038953404003503624,-0.00775749663943119,-0.0008638187174575361,0.011450628538004793
Synpcc7942_0080,0.011962644880961546,-0.014242493520556893,-0.010706189083654028,0.00928593927906158,0.0019933726262141255,-0.0032729779153057594,0.01567434197336505,-0.01027021589540542,0.06174473128893038,0.007140432051212663,0.018481416524742496,0.00020716833258997718,-0.005803132729273506,0.003180203848270377,-0.007832741182046528,0.0020051248138661425,-0.00408742266361284,-0.0065203929091019915,0.0018103370141607255,0.00019583289296974196,-0.004590648558213526,0.013294543580610803,-0.0003064388903208764,-0.01437483057997793,-0.01637252664585319,-0.006952716479914954,-0.008233331241348937,0.0156790817757419,0.00724188582027869,0.005255459287911423,-0.0030887411774239066,-0.011982776530182116,0.004644968781771709,0.019004300504608527,-0.015655151255344404,-0.01092899640665117,0.0012554100332993628,-0.002143434627594336,0.00032953037909131,-0.01344661976616689,-0.006031841262782325,-0.004864927316414836,-0.00876301909396444,-0.002661285826304379,-0.0017148915408229006,0.012690782814699013
Synpcc7942_0081,-0.004944183292114209,-0.010117706705323961,-0.01141756092572245,-0.0063537316691812794,0.0357482283123008,0.01350243469717465,-0.0009307625802199955,0.007290518835216971,0.013713985404533,-0.011347300395355897,-0.005952015804032967,-0.002666152282225796,-0.007224286069135749,-0.005323472178289701,-0.008187037370138083,0.010072018863099025,-0.004276796803728473,0.007889959477258067,-0.0023073524999623184,-0.0018977936134054344,-0.0005803766096486569,-0.0033979251191454474,-0.008655321402590099,0.002296818679944407,0.009282465062392845,0.0021529033142532834,-0.01176924224625603,0.033213044540820566,0.005043772783401314,0.006602315070119527,-0.006613959611783762,0.0004176691279857722,-0.01840168267195771,0.0038840837420568842,0.003519250875668574,0.0010672159164191136,-0.011666026172583853,0.0012747336702119084,-0.001960313783579112,0.010776976961631402,-0.0063363165614765,-0.007021275795350863,-0.002159371497738041,-0.006289186662306591,0.007619731256952229,0.03920810820934986
Synpcc7942_0082,-0.007569699443629544,0.0033292862888186143,-0.009494514047440294,0.008657883774478731,-0.004635080703026719,-0.0003995612011287184,0.005425762002090104,-0.01071687482700181,-0.0014952650244127246,-0.004750396565909267,-0.00819187616554289,0.0025828407898296785,-0.002750822372394574,0.005473764870751202,0.007555102941251524,0.011475016206734245,-0.008469139580025271,0.006740281405187414,0.01001185206351296,0.009627495496786619,-0.00666682385474477,-0.002721185097007744,-0.0020818948083550144,-0.004186477909392299,0.005703610928524072,-0.011419135141323082,-0.015022403221145309,0.031557165575111505,0.0060847739199511395,0.004651229505870927,0.001311021628397143,-0.006733527597656037,-0.004767117110442617,-0.006848193251792217,-0.0036607400925707206,-0.022849082691205842,-0.009511032438335072,0.0006106584378172193,-0.011479668345503425,0.010971992471037185,0.006135474518914234,-0.01337358228675706,0.004299610506148596,-0.005862199834283694,0.0031309049991306657,0.0009934148508614598
Synpcc7942_0083,0.0025921753291350087,0.029173429944211616,-0.018087780233982026,-0.015393023287841536,-0.002881177859308332,-0.009582812877394252,-0.023262701700795273,0.005930371844060955,-0.01521255919098273,-0.04067826538970543,-0.0655584608820759,0.028264673148726212,-0.014380468930408744,-0.005420367818515566,-0.05200497907786151,0.02416010458289122,0.005952561656738634,-0.02222491590847448,-0.002621720961747771,0.00039895969238489177,-0.013452347602547614,-0.022389953904230014,-0.026276305215253738,0.004299336526383293,0.06608700431459165,0.0016207437284260792,0.008525489350406127,0.011163187068678049,-0.016606912997683083,0.022190571068282133,-0.013592522874750353,-0.011414081541348785,-0.020526687615876248,0.009136531270820068,-0.014223734419495615,-0.011221732631504415,0.021466522354422167,0.0014243796902595528,0.010255540294657965,0.02213104840546265,0.01895769121866012,-0.019323259424941296,-0.017983295074715692,-0.006845506327784969,-0.01580029327412249,0.003915506576411626
Synpcc7942_0084,0.0047710687526383985,0.007460452592162636,-0.008488484279432433,-0.018230284687533342,0.01237851936909898,0.012142235385589364,-0.01768583186292856,0.006198742066236278,-0.011909452270361262,-0.002189836230358711,-0.018867364980116975,-0.024600308063789274,0.011278330536374089,0.022691999064075007,-0.023414262583930652,-0.011077796861385108,-0.0005950862068698879,-0.004524314474255725,-0.012296496068009572,0.00229968674370028,0.03227022177509984,-0.022496759386305656,0.00046175732894317985,-0.006589903648499012,-0.020987917325093575,0.015093175288212232,0.005469408988050879,0.009339200408106606,0.00526386496179739,-0.010886992137722644,-0.026301238409838647,-0.0026720969626587974,-0.01438651220311576,-0.01847370123746039,0.012792410492999841,0.021254558320811547,-0.02714728105005724,-0.017319318606142574,0.004795901962114263,0.05237033425246187,0.015495496384313507,0.009557564641993385,-0.0236278464227463,-0.002546884126709897,-0.016081504966632257,-0.005907616302931913
Synpcc7942_0085,-0.020320864516710085,0.01353241850056497,-0.006944771251812282,0.0035948027208733886,-0.0023790830809153323,0.015097266532911085,-0.023541442803361304,-0.016734889060590348,-0.0034440947188230536,0.0006950887455783058,-0.016404345546680806,-2.346849591385983e-05,0.001357102234246407,0.010221274068041488,-0.0017880964883771279,0.011777433881214371,0.0005511652120845866,-0.011152781608736303,0.002266886198323035,0.0028868145152576865,-0.0035196649541011384,-0.01486672042714648,-0.01600530254496457,0.009258790529129824,0.00021643265670970516,0.02817769568638235,0.002398444005459544,0.00841621921431554,-0.00039114697400177006,0.008539709947003237,-0.0024613113165247807,0.03002293495194777,-0.022940687907427322,-0.005118277597076551,0.01924920643364602,0.019807022698756383,0.009179242560179789,-0.02675488602511655,0.043493835460466944,0.011284177772713384,-0.005309788076914095,-0.021007965634896476,0.02169618477094385,-0.03422550190937475,0.011958702286201701,-0.0005228981174848217
Synpcc7942_0086,-0.0003049546051102644,-0.005952533480042871,0.008882464707224442,-0.01618536533250973,-0.002136957958285822,-0.00026026578065535473,-0.014911218190121034,-0.012982345567191961,-0.018575036153055155,0.00808912299354678,-0.006910081316120611,-0.001424390715084834,0.0011273893860958555,0.0004294681476645459,-0.004911807706793285,0.004055841527202947,0.000765027633300528,-0.0515307887123524,-0.006097327513355574,-0.023606340797565798,0.0017847757720877338,-0.00032310538710083204,0.01421611021390722,0.0010091378308313898,0.0008024057968607117,0.005879922654466801,-0.0071246191763042884,0.0052725932263864884,0.00880001264296238,0.012324786847459497,-0.012340766081886712,-1.9219331263561077e-05,0.002646916840674374,-0.0029330988572711467,0.047798434324765125,-0.007754636831994392,0.010936556649387606,-0.008657417377277862,0.0756002776779953,0.009790248594091338,-0.003727611507037169,-0.023522065129230336,0.020260070005518983,-0.01196709448563967,-0.005912739259445452,-0.005525684454445056
Synpcc7942_0087,-0.002968347684332815,-0.0039884871536877906,0.00037469654865340775,0.010866393415817637,-0.0022477125901830394,0.0007325546882746416,-0.008552974332792201,-0.01679371471109993,0.012248281823907024,-0.011457101899236424,0.004390010642229954,0.00019727038252469978,0.0006284023493391718,0.003445168555726406,0.002812244382021897,-0.00013106810821661563,-0.00010366995566839662,0.0023820090791299778,-0.00469640084197552,-0.013842754762216376,-0.006641171892775339,0.008415475357158439,0.0039180207416194286,-0.0022108733618997917,-0.009164130308836463,-0.01145070804596108,0.011379069497102856,-0.0061367168789013575,-0.00962289939415174,0.011000212610757176,-0.007946250508453776,-0.0052988345707684955,-0.012555154728458829,0.006985311168438483,0.013227554190759315,-0.005035025180025062,0.001563923925259839,0.0010939060489333714,0.011950543765900372,-0.0015217182898906501,-0.0005315169199146384,0.016678311664709712,0.012439517413738251,-0.010758338127301783,0.02051211411392279,-0.01822592150145269
Synpcc7942_0088,-0.0019381994632947338,-0.0003254574130627435,0.00036544487031056773,0.0023333697119637137,0.004328069147128522,0.0005342585898846232,0.007263878044083415,-0.029971833091203673,0.019913206527405428,0.008017451177581255,-0.002560305678197049,0.00046409340179044494,-0.01072757019261935,-0.01706059938276654,-0.011890459928514972,-0.02114230568162575,0.003716093222473755,-0.013483767041947696,0.0046875671700625544,-0.011231090192065734,0.0058966293612269325,0.009882211646828091,0.01541840520116567,0.013409033609088126,-0.0011784796913542467,0.014213076003828724,-0.009793222339843682,0.026200830765003288,0.003682988246041407,0.016941566604301853,-0.001472711917448002,-0.003933833625278571,0.002197583446331369,-0.005939059305730515,0.005241128192749391,0.016030578856510866,0.001752778815486321,0.0002714768882767203,-0.004218327980420297,-0.004729824434644429,-0.005546647740562832,0.01063517847244194,-0.01663817875410206,-0.0026737332081579325,-0.0080002685123224,0.0035655888532362726
Synpcc7942_0089,0.001773021209120855,-0.002781605414581842,0.002885226911211641,-0.024857205371957364,0.018829097474030748,-0.014515794090762143,0.02452739798615282,-0.031280962494186985,0.004214037058029021,0.010784440494518726,-0.014243452577201943,-0.006058050124326203,0.02169533267546832,-0.00440152488095216,0.00456710587440906,-0.012861599783786431,-0.006353698227173534,-0.016545395331656543,0.018850998529377154,0.0009955067038954597,-0.005219266149534814,-0.0015993250665544384,0.021064213790909544,-0.010280968562748677,0.002211051078812591,-0.009067779198089264,-0.004514445455316074,-0.028469446765134784,0.0026693827129121665,0.01088548439331361,-0.0019609719103352245,-0.004838188073869429,-0.005452259255164416,-0.0233479349403818,0.02667326502645871,0.0023876640259763776,-0.0006485526714803711,-0.004553795858046678,-0.002584007345017427,0.015110016633505563,0.01223575271444635,-0.013712501454760618,-0.0009836796495060333,0.00387533366817919,0.021772601047761676,-0.0034490365749965586
Synpcc7942_0090,-0.0022437789982112247,-0.009632694438699383,-0.0009158883103640521,0.009055376216881336,-0.0017214429033695236,0.019063045231634424,-0.011149374065341307,-0.012604669013207934,-0.0033711041692012804,-0.019864699143040895,-0.012875971295287251,0.013497994995119035,-0.007836811379049917,-0.005742839576326059,-0.014031961733168175,0.010975190757861956,0.005503003587119556,-0.028442953824013708,-0.0022404242501419427,0.0009311839043102313,-0.009766552330400493,-0.01186104174508423,-0.004250261699759089,-0.011412895526728757,-0.0022925598028539114,0.010586894030070782,0.004786610457238178,-0.0044057589537764,0.004345699774244465,-0.005159188253079107,-0.011181096651093108,-0.0013365336986405746,-0.0011871346960015574,-0.005667847434920563,0.006245480609087292,-0.004527565056304317,0.004785873155162561,-0.003101313788819459,0.0029701690852541773,0.01153884729786679,-0.0044650945506430175,0.014861167808480336,0.005115250649553249,0.001267827743012014,0.017410792462815728,0.016187581913528048
Synpcc7942_0091,0.00873984739429525,0.00443321411363456,-0.0158137429939212,-0.017946480598084673,0.0016833174482333933,-0.020551722853554978,-0.01357529894911576,0.01873283969589158,0.04125086481054962,-0.008734764983153212,0.019768555023497482,-0.010506780646641565,0.006631333902687926,0.021093918248019518,-0.021178290381625716,-0.0013560992889857053,-0.008860118643461591,-0.027594440535663647,-0.013334888707757944,-0.01210613122531202,-0.013573482669962411,-0.011993342854058361,0.015201235652054192,-0.011294413915080143,-0.016556879544827964,0.01845043312553112,-0.044851002638724345,0.0026102858569215233,0.006196422917563131,-0.00547922228114677,0.0010259610036632448,-0.005400136207389657,-0.013030239893702925,-0.01954133023462468,0.030355850782844838,0.01613716322174215,0.015430858281144403,0.03117906269466819,0.0023232433178055093,0.04031312246584507,0.0888367556334302,0.046267052289338806,-0.0011272017056535744,-0.018876205897418515,-0.00703055424866513,0.036318102538449845
Synpcc7942_0092,0.006497711836187093,-0.012554705089021827,0.0067635374359623825,0.01196356532745214,-0.029217751610638675,-0.01990216755369755,-0.0018209259356805705,0.08297693883632958,-0.004115387948088908,-0.008974903292950427,0.0018241999480020235,-0.0038605782231351964,0.0328171220182004,0.005460694879175343,0.0025756429384646137,-0.007233126243600599,0.009606038426815146,-0.014631464368741515,-0.01937696074913202,-0.0138386477905553,0.0033138130087515642,-0.006411653183292928,0.008977874371266152,-0.0089174716935353,0.013309009759223915,-0.01266521893402758,0.0035330295402828875,-0.009675425544357977,-0.0018791810893615333,-0.01270056111338911,-0.003687652073601186,-0.021406340285387637,-0.0012641121842743117,-0.023114369083244452,-0.003931306543712142,-0.015767972848382467,-0.010994449219643645,0.005719097082684033,-0.01607459524650598,0.009188001475617498,-0.013610225856971329,-0.00029088420672962836,0.01246978999858355,0.007416898632170018,0.010461414663402606,0.010359966658439065
Synpcc7942_0093,0.0030694194202762694,-0.020234888711908865,-0.009071581428879559,0.0018509983256309148,-0.005657930305882305,0.004033053079489459,-0.022802335380242292,-0.0033403588314706773,-0.008546110548889206,-0.009265270467817228,0.007266346603560628,0.0046533199228170775,-0.020368319959642923,-0.002792916174380479,-0.01085307522185973,8.131110296226586e-05,0.0037612734520178575,-0.019436832541235724,-0.008866079569007639,0.0024333170558083076,0.0066968392550573715,0.0004368226259423,0.004815819330048033,-0.005539429861898505,-0.001637133772000548,0.013463765262713479,0.02392856689515794,-0.007973065714600776,0.00843199809736052,-0.004969181399853983,-0.010553779901454435,-0.00560606621737151,0.007256774655328331,0.0055329545783819,0.010999471612907515,0.006419093697210851,-0.0009399730290871858,0.03767892372259908,0.005286026186328425,0.016552506578082854,-0.008883205581516477,0.021042961344723686,-0.016559417067659656,-0.0027514744586311975,0.006071297216044603,-0.016360599329369646
Synpcc7942_0094,-0.007874973283375677,-0.005561507190530072,-0.012444272159482628,0.004072877152106643,0.004862851906173876,-0.02663143486309383,-0.0044610314619229615,-0.01763530719504207,0.0061984613625158565,0.015264537880563171,0.01332204997176299,-0.00882181396568031,-0.01653437743140795,-0.0015925904829026073,0.010107524917539966,-0.03429571570644827,0.009357207017000107,-0.04889821098647404,0.0009411336094055906,0.0036273347031086935,0.037828566918542424,-0.03820050536876035,0.0018624098264972341,0.0011254685505148597,0.0072568957501763995,0.006603493168545725,0.001109836509117173,0.011288121850976537,-0.008129870948375867,0.031179050053542025,-0.02233154159455407,-0.010562187277460378,0.004359851287137101,0.01676885704032516,0.2082246235264947,-0.02941016743838682,-0.0010270940970867983,0.024697294264308237,0.0012261150570705092,0.0036546402721832154,-0.01818472047336814,0.01905109262390858,-0.014526675905283901,-0.03300774733000515,0.009097512629740467,-0.02542092002935354
Synpcc7942_0095,-0.024876603435826553,-0.0002610618021351933,0.012158482416245175,-0.028522933423518797,-0.027298196292537026,-0.017140190500186146,0.0012062461789341542,0.006648347286660182,-0.008397764108310722,0.003421433005690006,-0.011590576509647524,-0.0130081584439704,0.001713732067757666,0.051658813839838544,-0.01941340098952305,-0.004462725459481901,0.007481116498565882,-0.1257390200222351,-0.009149694884706206,-0.011041269150780993,0.0026460635029959202,-0.010624082207509952,-0.0008133594156954814,0.022944838300680486,-0.005294134380824682,0.05544078127376874,-0.005815598798373742,0.001980864533940697,-0.013823200325982719,-0.0014054809347712291,-0.010081776715584802,-0.007797502156631628,0.002165941927326959,-0.02353788866203392,0.0017731395173734411,-0.023820188555128727,0.021127652273583267,0.0013894293971313614,0.0014283875489118705,0.01515514471820787,0.009481064593974,0.054849662205347476,0.0057597775981110865,0.021380970654752023,-0.011658108861864226,0.006311708820497758
Synpcc7942_0096,0.017813204248614795,-0.014130376811546896,0.00819373826793231,0.02229820547600754,-0.012422371210841412,-0.0029508150738834847,0.005418370345635121,-0.042800417769952005,0.023288582009934614,-0.00044472806882184924,-0.00014995051076752649,-0.0051103783095660426,0.01827591112207099,0.013707574390187927,-0.0017059811895875194,-0.005396736328119806,0.009282573800459746,0.0055221275487473435,0.09437560427391803,-0.031844982974846704,0.01791505492475635,-0.009101490661638496,0.023246897653274524,0.0113658455066867,0.032945513147418407,0.014573385956100618,-0.015020194694290613,0.04527399693067223,-0.023285953255721314,0.010499570719520648,0.017384135521916307,-0.010359570374855681,0.0023212965438055345,-0.019323499026926764,-0.014679020029558265,-0.006766535103113229,-0.0014497783295049482,-0.019910754021602306,0.00030706356759092093,0.006327834280695751,-0.018081973401328198,0.007207714151477473,-0.010042087502337912,-0.0012001473294987542,-0.009492110859848494,0.0006854476374232971
Synpcc7942_0097,-0.009059113357817068,0.004041529687348303,-0.015600166934499697,-0.0006843036941020435,0.02255606576389591,0.0009559534352111072,-0.0011495849153422043,0.003914606770812303,-0.011384815962615551,0.01455955495690205,-0.003955851770538841,-0.003476378996179264,0.008489661923411424,0.0037636837452167476,0.010339275736966821,-0.02247823961681038,0.002744675389182649,-0.002556033855801635,0.004312954753701797,-0.009096366897087333,-0.001602268453433713,-0.010822450560774362,-0.002503038467054382,-0.0019459292551861718,-0.01527550611370372,-0.005323373846083758,-0.005879219058136907,0.0008158835420122495,-0.0006966471024727989,0.032908684552843105,-0.0018831361363449844,0.0032677120975330098,-0.01268717547798639,-0.0002400286901966601,-0.00919026120861331,0.014478878158636662,0.007915256901493436,0.005918245405915716,-0.016736604591252317,-0.003962724332482252,0.003907407934625807,-0.02550054090676807,0.005750172898983885,-0.025731472523123067,0.005344372955713578,0.005414197037927429
Synpcc7942_0098,-0.0009308206419548186,-0.0025604985531145234,0.0003874822554076817,0.0030196614443225027,-0.0018594346563031135,-0.014056448192578957,0.00034271484118729954,-0.01881211206709718,0.006773852334402819,-0.011713046565772774,-0.006626298379890322,0.001405707171862312,0.0039150275214820205,-0.003928546211583442,-0.009594569624968253,-0.00019775899858602786,-0.001727276896535935,-0.0028658446565653947,-0.004945104441322658,-0.006947533067804051,-0.0016799454611754016,-0.007175159796093932,0.012722768838091038,-0.0027139801510957773,-0.01166983517922635,-0.008281665053229068,-0.01560622300555133,0.0029220228646815866,0.02210680254164903,-0.005183384371887753,0.003802509386789675,0.0061358362662992175,-0.0018588845568676081,-0.004686197370619007,-0.00030252230754667216,0.004952205590526542,0.00047748711643833355,-0.0033275508783192275,0.004919536791999482,-0.01643738176655527,-0.010027537126429452,-0.009310963177674924,0.015304619534989607,-0.009784775741678443,0.00994414310487866,0.0024168832818210768
Synpcc7942_0099,-0.001534593367968628,0.015199842916550377,0.009287177722629545,-0.009324500761767,0.0005703018211956792,0.013092526410845838,-0.003937014150834128,-0.007199810847254466,0.007160221192134081,-0.019155048311989803,-0.022249431798711288,0.014106508867057665,0.011003744807598964,-0.005491494111302042,0.017826541514485296,-0.01914625185936012,0.009598607119375175,-0.016400781200499776,0.0025349152684828583,-0.007969489510543238,-0.005443304337619082,-0.018795697650457466,0.010484156612636512,-0.002688798998879659,0.0005292088928569432,0.0026295213791758597,-0.022641569515492045,-0.02208610002204917,-0.017227201898390256,-0.025881031967569985,-0.017883453473096292,-0.0003130234413271079,0.003294924265519245,-0.024846551302789566,0.010960403030057339,0.024892622138232505,-0.0006087296027896911,-0.01521182971192949,-0.010802506073896352,0.006230134219561364,0.004179669434966584,0.028766113834612236,0.0013594734068424665,0.018500091097805534,0.016638582376798782,-0.0023275391400179833
Synpcc7942_0100,0.01569403105894645,-0.01606123841984238,-0.015063778278261301,0.01981053838730701,0.030133421058639233,-0.008655792035218641,-0.027232863524918483,-0.0001434055497200554,0.00785205481754483,-0.020584540792048422,-0.0013118003197982136,-0.007464893766607837,0.0038203783593750745,0.026558065526968443,-0.0023130522532945814,-0.011379827448677016,-0.006553164243631696,-0.006196763885156877,0.04983682571878065,-0.035628561296594655,0.013812317037501036,0.013553223930455976,0.006339834458106903,-0.03201638359119754,-0.027907118768591557,0.013636439293135011,-0.012496470488431008,-0.004929389410770749,-0.015638117610529623,-0.015408043569972876,0.01633725323318634,0.0035748919665509033,-0.024678216827589323,0.00584646636237232,-0.00016945427353167196,0.029863443136560266,0.003584326768607008,0.0018963798673544343,0.12484632909434494,-0.007182438047707127,-0.02673342677888296,0.01693488182351264,-0.004931064605486629,-0.01002970652427872,-0.006100919299110409,0.015495507199876074
Synpcc7942_0101,0.006156714147746291,-0.0002656290599000407,-0.01588499159806457,-0.019378320022633913,0.00515650886290746,0.011255911723686477,-0.009462765364194515,0.0009301886791591901,-0.0036654406145766095,0.0197944898504411,0.000677002636788263,-0.009631745923959385,0.007181989720247789,-0.007906828867992616,-0.005840851018322976,-0.01145273501244711,-0.0009379056553725686,-0.013644421724891118,-0.002358556720150928,-0.01374757746126541,0.01151738118855905,-0.007959736763061246,0.008621702951885565,-0.00891319207172624,0.0043036907564887325,0.0029186068837910857,0.009578118462235686,-0.01597069733671725,-0.0012118051478733779,-0.007525564799499857,5.960419657691354e-05,-0.00026213053887680983,-0.003437658395448558,0.012977449975058682,-0.003347484119250527,0.005815017383454869,0.002944120055315948,0.003015669132844704,-0.011885131378739611,0.007508194998363742,-0.0038122642762180455,-0.008690306616940098,-0.004813226371526552,-0.005119932340695703,8.652906030187395e-06,-0.019737563499602487
Synpcc7942_0102,0.0002339220771529783,-0.0023189891699059435,-0.014850657699262011,0.015092117955450424,-0.0032006944548533815,0.009340727939137712,-0.011517932226230107,0.00028539459507757924,-0.0028700678966584415,-0.001357384862094855,-0.011611669446802919,0.007872329394521621,-0.005873682634611891,-0.009014928711177782,0.0031497542768561195,-0.006897866854407366,-0.00860803992289959,0.009544013837165017,-0.005902950642550122,-0.00953918810738845,0.01247822663462174,-0.00616376242920739,0.01530750864640031,0.0038609264902689433,-0.006475766834686619,0.005260234105596599,0.017504636411626605,-0.004688583550969902,0.00482949941212965,0.004228768769729124,0.00437368802758784,-0.008269963524450722,0.004924173639274974,0.006979826286967583,-0.006438609865839704,0.005759144675922189,0.0018621278381620717,-0.005722284004404696,0.007412861102336827,-0.015373132832085044,-0.013701640679674939,-0.01243939278263251,0.008673840034834441,-0.008927289478082702,-0.011951798849011834,-0.01737238772877523
Synpcc7942_0103,0.010579719878049048,-0.010347865483406422,-0.0038737521138945763,0.012030315954611449,-0.006674729988010604,0.02330540550192625,-0.03344210291937604,0.007666712500135318,-0.012498429602829446,-0.0007230338194837971,0.020205404617498205,-0.025298953585556158,-0.012302015190951582,-0.03431384627333808,-0.01960738470723479,0.007302939551905412,0.0018125264185920574,0.005630977163457148,0.011936555245342866,-0.0063256042985849045,0.007028971887031099,0.005270453310331246,0.00851653524426664,0.0023544360222374004,-0.018597168634720874,-0.011882725748346848,0.008294710314497761,0.016438970840783922,0.008937277667036255,0.004666501002968674,-0.004728145351995139,0.0035398039308527514,0.010852497359940889,0.012637620615076025,0.02391405387183007,-0.002278912617075106,-0.007841002484251697,0.03398746905913827,-0.02118975766704034,-0.012153769826162515,-0.02603647335703186,-0.002943412039747201,-0.00782440084088131,-0.026620098340285944,-0.00892279459284732,0.0354438931904831
Synpcc7942_0104,0.014094804873814261,-0.0007062988592598414,-0.01578902771828008,0.011680776298587082,-0.0012145830709742783,0.0028916061693259032,0.000195230226432927,0.010367899513508798,-0.011285813733566765,0.006744055258948242,-0.0009323148829510225,0.0029199968515891054,-0.0006102690080540283,0.02337162593221734,0.01865588976493462,-0.00019496343808303554,-0.0035182995224442206,0.016792741518491472,0.0040811288169532705,-0.004617277359390173,-0.00274446982971096,-0.020857222588099317,0.011523414175445022,0.0042501688134459915,-0.00871488395061572,0.0014549823641278297,-0.007722619262594773,-0.0013048877530758417,-0.011709250245610425,-0.0053537012023799615,0.006443395093118801,-0.00769294030127718,0.01394882174510986,-0.0024710637276196845,-0.005456010362789018,0.03368061572897642,0.012323684244492133,-0.008254734184187292,-0.0031526301626232122,0.0013858007218487548,-0.012175631316894739,0.004006634275449243,0.0026491662771787766,0.00558621978154447,0.015243561407900254,0.0034962000294218552
Synpcc7942_0105,-0.01358183200617698,0.0027234004523478965,-0.0038463910908445253,0.0179680932919642,0.0008138194284734233,0.0011003374633471925,-0.009155595743160588,0.0041515640729352585,0.0014116948228501862,-0.004039849731713867,0.022168053524557363,0.01222000174254509,-0.00587817201281932,-0.004614484453638222,0.005592971488426925,0.018064342373224584,0.009328082131742339,0.0024210157619717907,-0.00949698124092372,0.008256727645848953,0.003637039527950163,0.0023211757629794582,0.0035913897050672346,-0.00966141059357095,-0.002226931506773004,0.009858911745305048,0.005298579625665459,-0.0042770379195252615,0.012825908111473449,0.025863339215412933,-0.011531706036747831,-0.0019064602562943002,0.006767640792684449,-0.01644010209326003,-0.023116665687901942,0.010749455462955327,0.003631834852675863,-0.007941721424274246,-0.008071694090677232,-0.013895530156008225,-0.008479885879248238,-0.01940874923692316,0.006250234377635218,-0.002516947964922809,0.010886236583451602,0.000814938470583094
Synpcc7942_0106,0.007253050459855814,-0.009587411070417596,-0.0050536507111409315,0.015010345572104768,-0.01480092293396206,-0.027870255029732546,-0.020475663921144128,-0.0009776924013695418,0.008787110959013971,0.014339025875414486,0.015234385737937199,-0.002585086543141739,0.011242771472510666,0.012537720934442472,0.008512536714085332,0.0037479067528578434,-0.0018622334760688287,0.005182447184660973,-0.0359383945626447,-0.0022296485174411592,0.008332776925146645,0.002064894871441102,-0.001651996731580732,-0.005323212962305431,0.001551815458810437,-0.007858168029225175,0.01760115976866276,-0.015808509096141874,0.00519564877261115,0.003875279077068962,0.014001670488340834,0.00187393072479437,-0.0009791172626928157,0.0011026306789775511,-0.00938249925243197,0.007248151467168503,0.01654184863670919,-0.03416701999577091,0.008649017039874467,-0.005500575911818548,-0.020647164168859148,-0.010860902368191027,-0.02211867709646315,0.0019977212636268804,0.025501768372775267,0.003716595281106669
