"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Synpcc7942_1772",492.796889353857,2.7690039142172,0.95416317786056,2.9020234467923,0.00370760789168168,0.0175341505430815
"Synpcc7942_1777",1014.08040412165,-1.04626164256242,0.436201909904289,-2.39857189711065,0.016459144955132,0.0494887706824545
"Synpcc7942_1781",270.663875034502,2.82070141064813,1.05161688786656,2.682251914355,0.00731283689583433,0.0283891353729114
"Synpcc7942_1782",4171.551593833,2.97537362045156,0.862810333877254,3.4484677612529,0.000563776766709878,0.00430254552121736
"Synpcc7942_1786",503.668091183797,1.67958077191832,0.615124872377481,2.73047123818401,0.00632438513951318,0.025402311998617
"Synpcc7942_1795",260.728545943659,1.05247757953665,0.40335404245199,2.60931456925196,0.00907238007390454,0.0326552304208334
"Synpcc7942_1797",171.551904954779,1.14678110653774,0.425797937695363,2.69325190428284,0.00707587851927335,0.0277112599279031
"Synpcc7942_1811",8999.32498382033,-1.41181084215953,0.350295813299786,-4.03033889803099,5.56964917694167e-05,0.00072969712782449
"Synpcc7942_1812",1065.2540863513,-1.85524014731858,0.516425530676358,-3.59246403811367,0.000327565870767351,0.00290238597121769
"Synpcc7942_1821",983.833394834509,-3.76393708618236,0.912459030812589,-4.12504776552038,3.70657823374797e-05,0.000558499669457957
"Synpcc7942_1822",197.459639136472,-2.92071115102184,0.525272408911984,-5.56037420102004,2.691968332439e-08,1.43589590852296e-06
"Synpcc7942_1831",2401.9455049774,2.58443708542204,0.884763716435024,2.92104777514555,0.00348856326809449,0.0167632430761137
"Synpcc7942_1832",575.929046583583,2.65923987603943,0.850879943168066,3.12528212398371,0.00177634604679471,0.0101882041006484
"Synpcc7942_1842",1281.06455793171,-1.12656400025009,0.259708974218529,-4.33779388502052,1.43920024628643e-05,0.000264713590127304
"Synpcc7942_1844",335.676398179707,1.27242039943001,0.478708389026809,2.65802820380228,0.00785993150350163,0.0297765426127428
"Synpcc7942_1845",66.9701609345364,-2.78492444735716,0.515468346043961,-5.40270701145954,6.56426322586629e-08,3.03096689971877e-06
"Synpcc7942_1851",4471.45372801347,-1.38258693617329,0.2474921702806,-5.58638656974782,2.31842856479523e-08,1.3441845613715e-06
"Synpcc7942_1852",1536.40022763637,-1.29812542662674,0.2351622480218,-5.52012679563431,3.38755134449809e-08,1.67307396958822e-06
"Synpcc7942_1853",1447.29852179375,-1.38684951701595,0.248967607801345,-5.57040142395768,2.54153080551789e-08,1.38331890986045e-06
"Synpcc7942_1854",6163.00313214948,-1.73843621445167,0.583725223717471,-2.97817559327038,0.00289969808973742,0.0145416278694901
"Synpcc7942_1855",3547.14473448583,-1.92520258200772,0.534815315938792,-3.59975214738998,0.000318520638656032,0.00286694262259894
"Synpcc7942_1856",698.966782167049,-2.09914590161506,0.767884877573039,-2.73367266750919,0.00626322745729636,0.0252708436136299
"Synpcc7942_1857",1632.50055616949,-1.86338066420698,0.511863183939894,-3.64038814017496,0.000272227356868195,0.0025607562366169
"Synpcc7942_1859",7524.64053395052,-1.39555309435385,0.350785470307209,-3.97836630214945,6.9390412101544e-05,0.000872944476768009
"Synpcc7942_1861",1705.27535483059,-1.29978901199463,0.442100397916597,-2.94003130990132,0.00328179082757063,0.0159137020675107
"Synpcc7942_1871",784.310047077919,-1.00629800884059,0.347497646225224,-2.8958412230176,0.00378143672985808,0.0176931434360202
"Synpcc7942_1872",2373.81159582347,-1.52111649509379,0.573162800031139,-2.65389954653573,0.00795675100252514,0.0299726764459527
"Synpcc7942_1873",1426.76136580617,-1.07284786800338,0.362208062026889,-2.96196573317501,0.00305681801778013,0.0151252943477173
"Synpcc7942_1874",465.409157127942,-1.46664462750572,0.24477451371983,-5.99181918581787,2.07506568755158e-09,1.67703036021214e-07
"Synpcc7942_1886",2357.08713333047,-1.22306777971788,0.397929202331836,-3.07358136208852,0.00211506004756785,0.0116283462385997
"Synpcc7942_1887",3261.76818274878,-1.64946154824992,0.569423299581676,-2.896722964202,0.00377082582242644,0.0176862084916089
"Synpcc7942_1888",2575.67640120516,-1.51779359438503,0.405526082112836,-3.74277675674313,0.000181997908974384,0.00186687855090262
"Synpcc7942_1895",1154.61376642611,1.22574735415975,0.396956983133623,3.08785940603327,0.00201603825285733,0.0112957437402741
"Synpcc7942_1897",697.862948723253,-1.43272820764559,0.505980196067202,-2.83158949457243,0.00463172699357705,0.0202837699373891
"Synpcc7942_1899",413.159942284796,-2.25153996845023,0.649520153405235,-3.46646667797157,0.000527347096139116,0.00413657266295007
"Synpcc7942_1901",6788.22214515165,-1.65210553908912,0.459139529502324,-3.5982646514446,0.000320347553070428,0.00286700310080145
"Synpcc7942_1902",3009.12809556886,-1.49088595037878,0.281787805631497,-5.29081074689391,1.21775326362632e-07,5.23830315176031e-06
"Synpcc7942_1905",10306.776295935,-1.10296655827942,0.197679153686029,-5.57957952425903,2.41100697501456e-08,1.34733317451616e-06
"Synpcc7942_1910",337.870216345634,-1.43212206063661,0.323747036812854,-4.42358353217751,9.70770726568159e-06,0.000196616825573938
"Synpcc7942_1913",195.165737339346,1.75306956778496,0.62260755362398,2.81568952638135,0.00486726786292469,0.0209709263173185
"Synpcc7942_1915",305.420281372121,1.45479258099083,0.503652991466758,2.88848196206306,0.00387106230539563,0.0179430550342549
"Synpcc7942_1916",624.715576185084,1.10910064509001,0.283491611188332,3.91228735284586,9.14260324827243e-05,0.00110833285741557
"Synpcc7942_1925",366.771200330443,1.4272840477121,0.413287247955278,3.45349162059447,0.000553379495202024,0.00427043017012935
"Synpcc7942_1932",478.006492340371,1.6502971486904,0.613422133265311,2.69031236272108,0.00713851665476106,0.0278339530968534
"Synpcc7942_1936",99.8546230820623,2.69198428281087,0.684271282000853,3.93408923276648,8.35127558393897e-05,0.00102853596939118
"Synpcc7942_1937",735.023855018241,1.77041428274613,0.559100826138981,3.16653848460965,0.00154264932198989,0.00927233283239413
"Synpcc7942_1942",358.815279496073,1.71927522325454,0.472236611185188,3.64070718477252,0.000271890215870299,0.0025607562366169
"Synpcc7942_1944",1321.78330289495,2.29709009232664,0.931319789720812,2.46648908106554,0.0136444888364299,0.0434246440653442
"Synpcc7942_1951",330.940486764273,-1.23026147673434,0.290295192303761,-4.23796710848387,2.25552802483242e-05,0.000380497428189207
"Synpcc7942_1956",1585.24526487867,1.72093656266819,0.663796078616926,2.59256813666917,0.00952623090701355,0.0336064256997423
"Synpcc7942_1960",240.183727562771,1.62399227316369,0.529302855980248,3.06817213399712,0.00215372519473114,0.0116985439803421
"Synpcc7942_1964",607.57557321754,1.16042884973593,0.415521890431485,2.79270208491523,0.00522698069375937,0.0220924841683934
"Synpcc7942_1972",636.593715178804,1.04250297706813,0.361790094497992,2.88151332201251,0.00395770503764905,0.0181203804218948
"Synpcc7942_1977",4093.1514448155,2.42635312905834,0.851713899507209,2.84878893072215,0.00438859846061178,0.019474862053996
"Synpcc7942_1978",458.895500274597,3.07317112635053,0.749613485459182,4.09967428009654,4.13732012653891e-05,0.000597838865793943
"Synpcc7942_1980",875.351171593255,1.03353225909173,0.235660057407225,4.38569128117357,1.15618004740375e-05,0.000223444361335204
"Synpcc7942_1981",235.712005519739,1.43491051690932,0.348084854810153,4.12230091910182,3.75106748432595e-05,0.000562027920263894
"Synpcc7942_1982",320.837550148205,2.25084470170801,0.731108663802191,3.07867327136066,0.00207924578187793,0.0115441908298711
"Synpcc7942_1983",3085.53321388906,1.26383910483175,0.369822156742803,3.41742397470983,0.00063216747369955,0.00470947109596843
"Synpcc7942_1988",2906.84599762358,-1.63618936945305,0.461035739882131,-3.54894258278406,0.00038678140806189,0.00331503306586962
"Synpcc7942_1989",2028.70155783449,-1.42880385920478,0.367538064328868,-3.88749900452844,0.000101282402950008,0.00117956405531735
"Synpcc7942_1990",1675.91930510751,-1.92181620393112,0.593499063885846,-3.23811160096584,0.00120323731522432,0.00778891728083314
"Synpcc7942_1992",783.693517591163,-1.28206923606853,0.37200494554559,-3.44637685982434,0.000568157433263635,0.00430476100714237
"Synpcc7942_1996",850.089395220887,1.25317895850182,0.495611111276778,2.52855299243276,0.0114533794864474,0.0379455442116212
"Synpcc7942_1999",752.103379801845,3.6997160835988,1.18726463279638,3.1161680230336,0.00183217845256666,0.010418805827282
"Synpcc7942_2004",596.106107755245,1.24186601539428,0.440455626098101,2.81950312769461,0.00480980622438376,0.0207905238256588
"Synpcc7942_2010",2858.50586112694,3.56574787122579,1.32500897412274,2.69111224215413,0.00712142306587805,0.0278079580039484
"Synpcc7942_2012",1279.49869102586,2.36024336326485,0.482182156907021,4.89492058023203,9.8345436903576e-07,3.04985209560276e-05
"Synpcc7942_2013",242.522631673479,-1.24728671941391,0.419344737620626,-2.9743707444406,0.00293590116038522,0.0146630119751824
"Synpcc7942_2022",1261.59199472612,1.07960334328269,0.449942911580393,2.39942293899166,0.0164209357741648,0.0494296114104938
"Synpcc7942_2026",1679.9992132432,1.43543534503478,0.373501119170868,3.84318887242237,0.000121445932586721,0.0013724419585118
"Synpcc7942_2029",1375.79647280254,2.09241856414952,0.580910304460559,3.60196496444071,0.000315820936146575,0.00285523537865395
"Synpcc7942_2030",9191.36765436475,4.75316951697842,1.37806137951774,3.44917112374329,0.00056231023022073,0.00430254552121736
"Synpcc7942_2033",228.899189964477,1.13498270878734,0.391331434455113,2.90031060338325,0.00372793051228596,0.01759715163941
"Synpcc7942_2043",1531.07890429803,3.23042142357184,1.11503806949444,2.89714002772706,0.00376581629691045,0.0176862084916089
"Synpcc7942_2054",630.210585329909,1.35056313909943,0.410529802886963,3.28980534324641,0.00100256713388815,0.00675213774262552
"Synpcc7942_2059",1320.73851617981,3.09390202154155,0.97979369226206,3.15770763373525,0.00159014949806633,0.00942428602520647
"Synpcc7942_2063",551.635059235729,1.11966329591782,0.269384298720271,4.15637919966703,3.23331006088079e-05,0.000507249290139356
"Synpcc7942_2091",3845.06371701551,2.88540506120542,0.701008504285581,4.11607711399453,3.85375415095235e-05,0.00056897153200788
"Synpcc7942_2092",2402.21441798176,1.57866973557396,0.612738339018288,2.5764174282015,0.00998300461477031,0.0348947225525458
"Synpcc7942_2094",1310.15997930282,2.27155035829087,0.623016824737407,3.64604978244094,0.000266302407620815,0.00256061295867875
"Synpcc7942_2096",5153.63437877188,-1.7401461583836,0.436615172479758,-3.98553753526346,6.73275325654712e-05,0.000855059663581484
"Synpcc7942_2098",762.118758077934,-1.32019080651936,0.416030751161769,-3.17330101881344,0.00150716172503884,0.00912048457527624
"Synpcc7942_2099",1230.41457360769,-1.41367220599047,0.561581537436963,-2.51730534526192,0.0118256293771469,0.0387456431804064
"Synpcc7942_2100",2372.43545650296,-1.06489366649689,0.356763245386478,-2.98487492831079,0.00283694294808286,0.0143288691249782
"Synpcc7942_2101",1420.87347252951,-1.38993213733083,0.430367225161245,-3.22964216619904,0.00123945241373729,0.00796534840346348
"Synpcc7942_2102",114.258869099667,-2.09676411119047,0.716006456610461,-2.92841508876393,0.0034069487492547,0.0164177967606422
"Synpcc7942_2103",302.845405456186,-1.41759779148493,0.448279294723424,-3.16230931959405,0.00156523206216113,0.0093598069726093
"Synpcc7942_2105",1670.08530745412,-1.22552548350267,0.321550841112264,-3.8112961523083,0.000138240028427326,0.00149902669166962
"Synpcc7942_2107",3666.44815236651,-1.11347114597267,0.315643997542049,-3.52761704528958,0.000419318328927164,0.00347304963741847
"Synpcc7942_2108",485.387429848343,-1.86005806057287,0.407210848662426,-4.56780084981193,4.92867970892976e-06,0.000115305164769436
"Synpcc7942_2116",751.992463374368,-1.04945692676149,0.298368924030671,-3.51731310548151,0.00043593922353671,0.00354466435723294
"Synpcc7942_2122",1326.24089841186,1.61977416859484,0.623208236669026,2.59908979581583,0.00934713187604397,0.0333076220147816
"Synpcc7942_2124",537.573711777162,-2.53063877501545,0.404123257462325,-6.26204685893726,3.79956717251196e-10,4.34397030908753e-08
"Synpcc7942_2125",348.320419539441,-1.06908402694084,0.413704513326122,-2.58417298459126,0.00976128225444394,0.0342837917977993
"Synpcc7942_2126",610.42746317924,-2.68158503769969,0.572569699089774,-4.68342114848667,2.82126013747471e-06,7.16600074918575e-05
"Synpcc7942_2132",893.128727554489,1.73968648107642,0.529350098684156,3.28645727166367,0.00101456164688202,0.00679858269405617
"Synpcc7942_2138",3311.58763264215,-1.10906316417791,0.237997722455305,-4.65997385494388,3.16249551170948e-06,7.88259395301792e-05
"Synpcc7942_2139",916.406302813569,-1.02571170006011,0.242798616905762,-4.22453683275396,2.3943269172198e-05,0.000396625458895976
"Synpcc7942_2140",637.028856809743,-1.91867513978441,0.681592319545591,-2.81498937820127,0.00487788461004617,0.0209827713790212
"Synpcc7942_2145",735.517143526933,-1.02600570540422,0.424021037979758,-2.41970471628628,0.0155331147361091,0.0476718262384384
"Synpcc7942_2146",462.735314614588,-1.21944344983328,0.241984190616054,-5.0393517309076,4.67111338948537e-07,1.661047921301e-05
"Synpcc7942_2147",326.087845975117,-1.14333426048095,0.28996051428411,-3.94306881164062,8.04455613055501e-05,0.00100256220561637
"Synpcc7942_2150",2397.4904316027,-1.60903013087268,0.355936755896289,-4.52055064338877,6.16789871496276e-06,0.00013823349472946
"Synpcc7942_2151",7143.85112738689,-1.4590453773741,0.355898578602917,-4.09961001558814,4.13846908227687e-05,0.000597838865793943
"Synpcc7942_2152",3219.64436470525,-1.13361897654726,0.27884259211346,-4.06544412012206,4.79410804053781e-05,0.000669418122728499
"Synpcc7942_2153",661.084148049423,-1.2801204944565,0.425052268386234,-3.01167783274429,0.00259808173364279,0.0135864391835791
"Synpcc7942_2154",126.705005790963,-1.99140213913042,0.689608798133183,-2.88772728033818,0.00388036152770475,0.0179430550342549
"Synpcc7942_2156",10139.6654449827,2.99788645303705,1.20715944226069,2.48342211317405,0.0130126787639317,0.0417405404548983
"Synpcc7942_2158",2127.26069488329,3.85390749873746,1.17584906291569,3.27755289372016,0.00104711110061416,0.00696420275645375
"Synpcc7942_2163",697.399351501283,1.078912615119,0.415611616644952,2.5959635676899,0.00943260662870015,0.0333644056747259
"Synpcc7942_2172",125.973522843509,1.83917189041551,0.638178142299037,2.88190987517982,0.00395272773578357,0.0181203804218948
"Synpcc7942_2175",4352.42055699625,4.19812045038868,0.828949278297275,5.06438760524882,4.09715275901989e-07,1.56101520118658e-05
"Synpcc7942_2180",2073.34293291785,4.07260131984879,1.03220264018706,3.94554437402984,7.96188849493543e-05,0.000996918150985577
"Synpcc7942_2187",142.488772120806,-1.39019429756911,0.36913578929115,-3.76607833187535,0.000165831783400395,0.00174123372570415
"Synpcc7942_2192",3552.23330421704,-1.22913929194794,0.502897757391375,-2.44411368689277,0.0145208499685559,0.0451204445652993
"Synpcc7942_2197",1607.86009723947,-1.36860527586263,0.395515385052742,-3.46030856847737,0.000539556716745662,0.00419234332695467
"Synpcc7942_2198",2505.02024547166,-1.6533574025496,0.412875148200601,-4.00449726692267,6.21495096268934e-05,0.000799006006509414
"Synpcc7942_2199",9665.79868397265,-1.44782733999734,0.442935200587728,-3.2687114008465,0.0010803843674504,0.00714983897764321
"Synpcc7942_2200",607.92703369385,-1.53100565043741,0.430843166192251,-3.55351035033997,0.000380126238716216,0.00328091555554143
"Synpcc7942_2206",3760.43759714917,3.15248851191786,1.15273047381216,2.73480105153494,0.00624179888444542,0.0252608158191441
"Synpcc7942_2207",7252.81173316722,2.94944956595344,1.14204091251708,2.58261287632226,0.00980552804362796,0.0343644458506646
"Synpcc7942_2209",5196.0349127915,3.24277495760258,1.15494223449569,2.80773779046928,0.00498908311016446,0.0212894154476938
"Synpcc7942_2210",1030.34382086426,3.80828840441774,1.19579824311795,3.18472487004825,0.00144891690427122,0.00886298482498014
"Synpcc7942_2211",710.26921655987,2.56541348961206,1.01236260637674,2.53408558697531,0.0112741191699865,0.0376239123558072
"Synpcc7942_2214",3103.73530158996,2.24904690979889,0.915817532617699,2.45578057822325,0.0140578963609006,0.0442127471633514
"Synpcc7942_2217",1399.77218214835,3.66618439742016,1.30741828282115,2.80414037771389,0.00504509340268129,0.0214831424868963
"Synpcc7942_2219",2241.94096927915,3.627762468756,1.28392316902906,2.82552924993123,0.00472025781422333,0.0205031393982632
"Synpcc7942_2220",4718.18490762717,3.29071665489508,1.23757445252773,2.65900499818321,0.007837180032563,0.0297745856792671
"Synpcc7942_2224",453.839772154157,3.31323754956314,1.27037902120489,2.60807010684157,0.0091054303553309,0.0327280091073686
"Synpcc7942_2234",783.680117015866,3.04993171352462,0.712067998911379,4.28320289380706,1.84222038986236e-05,0.000321124299330909
"Synpcc7942_2238",2303.79922370414,-1.22118825578789,0.474857348025771,-2.57169497505936,0.0101202012084363,0.0349618868172273
"Synpcc7942_2244",1982.33420205416,3.36509787561402,1.18806201155596,2.83242612160192,0.00461962399659031,0.0202640414455697
"Synpcc7942_2248",2032.84744027414,4.1530810802943,1.35173294184041,3.07241242093265,0.0021233613116603,0.0116283462385997
"Synpcc7942_2249",1420.54017766665,2.39380709775737,0.855198665570007,2.79912398619313,0.00512414577083534,0.0217267039281683
"Synpcc7942_2257",65.0004996074759,3.71674693905698,1.28738379983879,2.88705430309313,0.00388867109478789,0.0179430550342549
"Synpcc7942_2275",167.634571038792,-1.78656831357842,0.588899163689004,-3.03374231742313,0.00241540645182773,0.0128580618902686
"Synpcc7942_2276",259.02825060896,-1.40189849559143,0.545029662166576,-2.57215082573427,0.0101068850225165,0.0349618868172273
"Synpcc7942_2277",106.011335315529,-1.46148535734982,0.408407035382407,-3.57850191288056,0.000345569339758946,0.00303168891163523
"Synpcc7942_2278",4071.78683621941,-1.15478009451586,0.43785238629791,-2.63737307515816,0.00835508859783466,0.0309057160754855
"Synpcc7942_2280",814.9980742046,1.09882093691134,0.43145192374968,2.54679809365935,0.0108716314587839,0.0368419836093731
"Synpcc7942_2292",1550.39617353012,1.61643023188455,0.406219656439982,3.97920240012654,6.91468559042541e-05,0.000872944476768009
"Synpcc7942_2304",1681.19539059254,-1.2027957605261,0.265001717026534,-4.53882251791474,5.65692231427806e-06,0.000128948818907518
"Synpcc7942_2305",831.716534311133,-1.2560077862839,0.189621587907205,-6.62375945769716,3.50176436628484e-11,5.44384990564928e-09
"Synpcc7942_2309",7560.39471212596,4.43775510036147,1.053070736837,4.21410921899765,2.50765922676195e-05,0.000405328918652977
"Synpcc7942_2311",817.706401929635,1.98866151323834,0.527980535164129,3.76654323557618,0.000165523430201869,0.00174123372570415
"Synpcc7942_2314",704.621183940847,2.40860964517895,0.908739905747555,2.65049397516835,0.00803741608037047,0.0301064447841967
"Synpcc7942_2315",7992.2387567059,3.98852081754303,1.19533741461223,3.33673218020781,0.000847695911314226,0.00598096559649482
"Synpcc7942_2316",1052.53546481092,3.50712067038509,1.21318518121577,2.89083705001285,0.00384217282099598,0.0178520468877984
"Synpcc7942_2327",529.4108487128,2.01437954972046,0.375682494509162,5.36192018303195,8.23419247972376e-08,3.72213412600394e-06
"Synpcc7942_2330",926.629269275335,1.00358254024992,0.273828433604224,3.66500486103807,0.00024733388518203,0.00240744332766596
"Synpcc7942_2331",12074.566449118,3.98938167175557,1.27395854714357,3.13148467876009,0.00173924860821465,0.0100316719120213
"Synpcc7942_2332",3682.57042281125,3.79344208220615,1.20350869857305,3.15198559570352,0.001621642728012,0.00955024623047132
"Synpcc7942_2334",1906.1733304966,1.34306730462768,0.555953433244257,2.41579100751341,0.0157010704130097,0.0479734418108129
"Synpcc7942_2337",651.9532574396,1.40486362617976,0.256341026200082,5.48044785107174,4.24250554045011e-08,2.05722950479644e-06
"Synpcc7942_2342",2036.24925754915,3.94462357913543,1.14858018403022,3.43434758319987,0.000593982008026895,0.00447500004352466
"Synpcc7942_2344",743.453166704926,1.47096686598514,0.614026764730305,2.39560708177147,0.0165928667393902,0.0498346572003984
"Synpcc7942_2347",1050.77374665353,1.29263881078395,0.401035298506749,3.22325445066078,0.00126742912097424,0.00806738297288375
"Synpcc7942_2352",6384.70684807443,-3.54263010269995,1.24091293180229,-2.85485791300014,0.00430560868746578,0.0192024387449352
"Synpcc7942_2356",309.134832862071,1.63257421143202,0.571982419813406,2.85423844314062,0.00431401388407187,0.0192078047225704
"Synpcc7942_2358",909.449308615507,1.70506358644575,0.52314061118932,3.25928354629058,0.00111693975154132,0.00731911134486661
"Synpcc7942_2359",1773.8359152732,1.8399907550497,0.619667503372545,2.96931942539433,0.00298460169729752,0.0148229659714944
"Synpcc7942_2360",998.590694080326,1.53499816603526,0.487107527566524,3.15125116974429,0.00162572620496212,0.00955024623047132
"Synpcc7942_2362",1141.90357553244,1.33368342100524,0.334391200129655,3.98839269839673,6.65224797983497e-05,0.000848877768527267
"Synpcc7942_2370",36.1843091917848,-1.51690710127914,0.524196898758349,-2.89377351310584,0.00380642613807949,0.017752237905996
"Synpcc7942_2376",381.731790668204,1.51714159819469,0.567623199334537,2.67279702445802,0.00752217492708179,0.0290497153296803
"Synpcc7942_2378",1536.65288268255,2.85304200645841,0.676810617722442,4.21542146613964,2.49312141574266e-05,0.000405328918652977
"Synpcc7942_2384",2509.32410890326,-2.18722555823477,0.613540126758279,-3.56492666549989,0.000363957937964518,0.00317214320441624
"Synpcc7942_2385",709.241991569459,-1.88530122282861,0.57112579303552,-3.30102622892985,0.000963318765060168,0.00657077019543598
"Synpcc7942_2386",1204.67784055743,-1.73352116682906,0.634342893326661,-2.73278251410372,0.00628017861517615,0.0253009612789649
"Synpcc7942_2387",6386.93204404668,-1.38120127947397,0.469177255593516,-2.94387944642954,0.00324126226644694,0.0157964478384765
"Synpcc7942_2395",99.7575261920082,1.18011066032742,0.447188770553695,2.63895414651455,0.00831622283931577,0.0308046754339655
"Synpcc7942_2400",654.929922803541,1.13174010377524,0.371811121650102,3.04385758756372,0.00233565677952545,0.0125084269698682
"Synpcc7942_2401",2691.19180893491,-6.52784781840417,0.687183237262819,-9.49942819386256,2.11045962531606e-21,5.62859582071792e-18
"Synpcc7942_2403",88.7419077285218,1.93114953971224,0.785621703577219,2.45811633120498,0.0139667923772207,0.0441650668097453
"Synpcc7942_2412",1380.03736987167,-1.22527173839731,0.433154426312419,-2.82871803672524,0.0046734854102298,0.0203996490819687
"Synpcc7942_2422",507.843804158093,1.32333464639549,0.46091131721826,2.87112639017461,0.00409011953396056,0.018551613600464
"Synpcc7942_2439",4888.13994206453,2.78920858872983,0.986449257960935,2.82752363207747,0.00469095529404993,0.0204090991341455
"Synpcc7942_2442",1787.35262462125,1.13376346217367,0.259225553148895,4.37365625572589,1.22182717606913e-05,0.000232758077041169
"Synpcc7942_2443",1668.88551498596,1.11145515644957,0.326968124822087,3.39927678593851,0.000675643040748006,0.00495038458701904
"Synpcc7942_2449",6549.38004969123,3.48544293883855,0.990802578432288,3.51779760641464,0.000435144109494421,0.00354466435723294
"Synpcc7942_2455",399.855239727473,1.04124163393226,0.307846788132834,3.38233716923814,0.000718718718460486,0.00520875766884271
"Synpcc7942_2458",2754.64428985929,-1.49135179332724,0.609509756138432,-2.44680545029459,0.0144128613651413,0.0450106572140888
"Synpcc7942_2460",4503.06563735591,-1.25267173482435,0.24774435665082,-5.05630784797213,4.2745113296376e-07,1.58335023835326e-05
"Synpcc7942_2461",4427.21865470061,-1.66334575791099,0.501109110279032,-3.3193285130753,0.000902342075606636,0.00630268880505044
"Synpcc7942_2469",945.201560498177,1.62478736712837,0.584245248899387,2.78100227633716,0.00541913571752035,0.0227962696508309
"Synpcc7942_2470",760.28790076504,1.155591600889,0.40289030263953,2.86825369912891,0.00412744422907425,0.0186574470490526
"Synpcc7942_2471",646.572913800313,1.16885575732878,0.427382837693997,2.73491505563373,0.00623963756526644,0.0252608158191441
"Synpcc7942_2473",1677.50526062795,1.6815341446574,0.453597596428604,3.70710550033101,0.000209641624751671,0.00210193313237859
"Synpcc7942_2476",268.410179768319,-1.37928018512111,0.47618606082316,-2.8965152460297,0.00377332307151311,0.0176862084916089
"Synpcc7942_2477",1855.42061263472,-2.06135090058452,0.42076864129479,-4.899012659882,9.63194389016054e-07,3.02216404177155e-05
"Synpcc7942_2478",581.672781272245,-4.02150187980925,0.440146851748593,-9.13672758042648,6.43706704982066e-20,8.58382891093585e-17
"Synpcc7942_2480",1535.22570720141,-1.01486966264633,0.413085050033085,-2.45680559624477,0.0140178520555106,0.0441942838693271
"Synpcc7942_2484",1869.35647379824,-1.57908932032094,0.334842370547663,-4.71591847154292,2.40622780360501e-06,6.41740955221457e-05
"Synpcc7942_2485",2285.75756881807,-1.92557579046915,0.311291275854117,-6.18576857056395,6.18006189578023e-10,5.49407502534863e-08
"Synpcc7942_2486",9536.55205687095,-1.88686743935266,0.296733936573996,-6.3587854531837,2.03355200177725e-10,2.58261104225711e-08
"Synpcc7942_2487",322.595174168688,1.57995793667257,0.446490467342527,3.5386151603109,0.000402231789304865,0.00341450589784338
"Synpcc7942_2489",114.237625965907,-1.44695918167939,0.592013590774746,-2.44413169600685,0.0145201251118209,0.0451204445652993
"Synpcc7942_2501",2891.10551975955,1.9132430671634,0.661751157686922,2.89118204772158,0.00383795727822832,0.0178520468877984
"Synpcc7942_2519",6507.6522647905,-1.55094702822691,0.420488935665996,-3.68843718984051,0.000225635709476496,0.00223706482220749
"Synpcc7942_2520",2175.76177671454,-1.60308373830325,0.357572877173272,-4.48323639918145,7.35194054603911e-06,0.000158126011582954
"Synpcc7942_2522",825.215795833594,-1.32430819115076,0.505544622684078,-2.61956735712001,0.00880413839386432,0.0320336113184668
"Synpcc7942_2525",1745.8061613356,2.29611723341792,0.764593210560828,3.00305731427267,0.00267282089502791,0.0137788950779738
"Synpcc7942_2527",457.172828130705,-1.40756981153002,0.420686023146016,-3.34589155352438,0.000820184669299875,0.00583315336806071
"Synpcc7942_2529",867.020692097454,-2.57063275393494,0.800792641865737,-3.21011035758985,0.00132684020613594,0.00836568044861599
"Synpcc7942_2530",3181.17615064812,2.65714000988992,1.04129961663324,2.5517535658767,0.0107182300014691,0.0365076876295251
"Synpcc7942_2533",384.788940085113,-1.29022438607316,0.30986519434988,-4.1638248167244,3.12960271365962e-05,0.000493884641262143
"Synpcc7942_2534",2195.5114395749,-1.12262526149507,0.32771075105488,-3.42565893209609,0.000613309998268403,0.00459465664433098
"Synpcc7942_2535",7968.36405472402,-1.66298177215074,0.467915861030452,-3.55401881117793,0.000379392075843393,0.00328091555554143
"Synpcc7942_2538",1858.31409690551,1.71493547779971,0.649003987529363,2.64241131141297,0.00823180209787081,0.0305769027785814
"Synpcc7942_2540",653.320429913012,-3.64389623482018,0.547352433433628,-6.65731256909089,2.78879697874742e-11,4.95848102821292e-09
"Synpcc7942_2564",332.80393104523,2.29574889080215,0.763990874066084,3.00494281899441,0.00265630782059963,0.0137560639952218
"Synpcc7942_2565",1184.35125047459,2.49165870718376,0.902887581009864,2.75965553141941,0.00578623370162346,0.0241344233893278
"Synpcc7942_2566",1324.99016012211,1.64183526099149,0.638417353900363,2.57172717965892,0.0101192599438462,0.0349618868172273
"Synpcc7942_2574",1024.75181256947,-1.46275785296462,0.570777815371852,-2.56274475561328,0.0103848362616061,0.0357372365286496
"Synpcc7942_2575",1542.56364092092,-1.05530812405376,0.396501060648038,-2.66155183123338,0.00777813646568368,0.0296868880269537
"Synpcc7942_2583",1410.31932707445,2.6911403066295,0.635410664095476,4.23527721313965,2.28269923173128e-05,0.000380497428189207
"Synpcc7942_2589",994.613118148031,1.27091613082663,0.331550314206678,3.83325268102257,0.000126459936783811,0.00141709517395976
"Synpcc7942_2596",1567.46382690708,1.60962436053991,0.538398011892858,2.98965509712957,0.0027929261557121,0.0142423213332394
"Synpcc7942_2600",843.434219321691,-1.443253955973,0.39785458353062,-3.62759162698429,0.000286077266311165,0.00264002792128678
"Synpcc7942_2601",1868.63424001339,-1.34901801032615,0.367966058238832,-3.66614795066386,0.000246231502177506,0.00240744332766596
