Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
HKK26_RS00055,-0.002260421218538722,-0.03161434586505617,0.022555080123860306,0.03503037220263466,-0.008002643581454307,-0.010398363971008746,0.005218708558541459,-0.017125841916276672,0.005582451373475154,0.00018245614025840952,0.04798921629441804,-0.004531245807536469,-0.0014969923012455922,0.012586292958413774,-0.0043761167057521045,0.019911038101748563,0.02137488016148538,-0.012044066628904884,-0.005168075389239041,-0.017309686184792783,0.01860933354735151,-0.024489918036519745,0.04286651395295848,-0.0023865909268695608,0.018103362477438982,-0.027757761262066367,0.004946422187474884,0.013080571633986036,-0.01248049664238868,-0.0024898995823437273,-0.03162918563390917,0.008916248991013499,-0.015796431907139814,-0.04118394727726335,-0.09192209493515727,-0.006172397127786967,0.011430380943724746,0.025895600947832016,0.011419920047132819,0.021520917180193475,-0.0032226152294317686,-0.013606262388806679
HKK26_RS00060,0.005076168366102765,-0.006496895001270197,0.009211007837162073,0.00013532606418259157,-0.010039100299010293,-0.03399939796291139,-0.0008920583624974937,-0.009743477014425328,0.017154450817749498,-0.015527395784692486,-0.009392443682053225,-0.009005711631499162,-0.02977432973472177,0.03741239510556932,0.031245064991152562,-0.005869781195878796,-0.009767245471644297,-0.01047251902762629,0.0007958415540723102,-0.03517117103353487,0.01717938064693912,-0.012617202795080431,0.017808837041915875,-0.021518095376928642,-0.003915544625217622,0.01195848592073589,-0.000978602784969427,0.0007561845468954694,-0.010451487550384915,-0.02496328406197461,-0.016275833329200854,-0.033605196578886526,-0.013063681140114504,0.007506679906581462,0.029203908461021437,-0.013708657664158564,-0.028371477777436985,-0.011675087149627058,-0.010929338479077616,0.040553349662196134,0.011144274135825655,-0.01606484870153845
HKK26_RS00065,0.014012858007807603,-0.015956623649827615,-0.043653978713732756,0.004181346273844035,-0.0195016355680282,-0.009630453404449513,-0.033983002536293376,0.002538639235093203,0.04154697647484899,-0.062386328005982455,0.009842523748942514,-0.010935844303925595,0.006978676095763326,0.006870916571738866,0.2149942221394798,-0.02675787338949228,0.04546997126665672,-0.004775207453809731,0.034983115264560445,-0.007163004001671949,-0.0019472454651513064,0.08768882872656107,0.011857517169998619,-0.008166835712834768,-0.018013971746478327,-0.03284811224355579,0.030610483024542612,-0.008408184944125246,0.03444358304885082,0.0032287793147700665,-0.009059957862133271,-0.002320114383296262,-0.04300993224611033,0.016175127766408674,0.0009023074703480886,-0.007166185391542978,-0.019475188841380248,-0.05431563679084584,0.0006115386098619592,0.0846458310399527,-0.010112492419932019,0.006130615767607919
HKK26_RS00070,0.03477119070643179,0.008567727561712344,0.03898063817255189,0.010938258087852487,-0.023079834913856772,0.006988507487996211,-0.03133295295292268,0.0027492272289784863,0.0057466113805110155,-0.03353832800349124,-0.006230738759064611,-0.00160686236162292,0.00875735128554755,-0.018246356054361285,0.14525206109790129,0.003584134941473648,0.04009480894960613,-0.0060864306487269535,0.016089992487386292,0.009054541350303678,0.006395251043658342,0.0715166791590275,0.009810713697879106,-0.01257286693886343,-0.011618118848375564,-0.0020666042269818223,0.0034064424570221753,-0.01120215279405686,0.022709271290444883,0.010722428881603498,-0.005120124659965245,0.0034934376490189088,-0.022143024002105435,-0.002358541029673759,-0.0061679641971771415,-0.00178168617832136,-0.010749295328611519,-0.008469000769628343,-0.0054759078088429175,0.06288305750753119,0.000605979105044327,0.024468856657734885
HKK26_RS00075,0.016440088870926663,0.016425756048101894,-0.02429925432451484,0.012250343124666193,-0.01753997650431297,0.004443337379731873,-0.040038666669927656,-0.00641939608777437,0.014905325609048682,-0.036148348674060256,0.00397186633027778,0.004226076305937456,-0.023518210479904652,0.0005119825957328565,0.12607180702643514,-0.015222345481205858,0.020479283173239618,-0.003345457184291004,0.03033338699162101,-0.03068306800654019,-0.006595656202909626,0.046546775006943736,0.01905978553081867,-0.03090113291639699,-0.011423433372299547,0.0009666750210248151,0.01129469708672174,-0.018906504670646723,0.01621529701045794,-0.01069128480658293,-0.021195047610259237,-0.00837278933210973,-0.035608883541631366,0.011773219481391886,-0.03156064452766429,-0.007076139367031241,0.0026279109491356614,-0.03941304650105158,-0.009138462323653104,0.07309728047596104,0.011609804925085466,-0.002141396964676466
HKK26_RS00080,-0.018382422083423274,-0.047854890388870606,0.03842860709270983,-0.01793682649452647,-0.02221217678770016,-0.03401697369847802,-0.006985778334661079,-0.006502237749381576,0.009785964751808644,-0.02316923196734093,0.034862037475837486,-0.002749773855163637,-0.008672035956853176,0.00259657035741016,0.039736842561399414,-0.007467075114549162,0.01394814618763353,-0.005757576248545077,0.00592074943119428,0.0035837937470801435,0.009589353780650034,-0.012706919719221945,0.002869127777340532,-0.014614759379507132,0.012813249586113004,0.00858401406616768,0.012707444476414441,-0.000871665397074789,0.004743744867610927,0.0454951705938427,-0.003913534192667682,0.008947018637570548,-0.0014003291446147035,-0.0063747253722167595,0.00877385427223477,0.027896219535308072,0.02189557746269478,-0.006372327214166604,0.042441147682489445,-0.00024103611255620768,-0.013310831425044736,0.011062166281680098
HKK26_RS00085,0.02899897114428197,-0.05130301031946848,-0.025863873680969433,-0.005434106744354183,-0.009346446111715017,0.009977063019003527,0.003488105260265818,-0.0020526339919732443,0.051330443412861165,0.04819583857390488,0.027954636629315403,-0.011062905557509429,-0.001325953215094991,-0.004139915814216487,-0.006256574373271915,0.0372113696395272,0.044713598896421666,0.02881552987876316,0.0019277571469434138,-0.013560351171944143,0.02261881254493639,-0.005998415755348215,0.017896634494067573,0.04622165275952161,0.003483247397699133,-0.010708498571080138,-0.008220067947086997,-0.016386150806347158,0.0008949205084613901,-0.016116074122367683,0.018940221197706785,0.08005571688584372,0.016844402921017295,0.021870035307134092,0.028816693074628176,-0.02665919867584831,0.018328145261644974,-0.06600201176157376,0.02305664103047127,-0.007355068075448798,-0.04574121934341481,0.020427727730260747
HKK26_RS00090,-0.011104090720737031,-0.016032672670043095,0.008542948969243569,0.009253164134723227,-0.005313946732121721,-0.015772410499043973,0.002810526447347761,-0.026813666485467572,0.0051567405410229425,0.0038814886097154676,-0.0068126503125467835,-0.002067374862450634,-0.013228471976183213,-0.007684784166917823,-0.009502876264641386,-0.0028953779387236533,0.02303976960758434,-0.014467843405695935,0.024063486190128467,-0.014764888333783421,0.002256452794891671,0.012708720890738117,0.015956893620192453,-0.008641459135049618,-0.03319390871303277,0.019288663639325732,-0.0065280208372832695,-0.01665998259947734,-0.0025871559256612333,-0.010716297718079706,-0.004875726829636369,0.009828979578486744,-0.0029615000713215985,-0.012623359824830892,0.009468966405150686,0.02180141724446523,0.007028338938449907,0.0043346627795217045,0.009001181515076843,0.014974900007654376,-0.0039165206715553935,0.0025521129451650283
HKK26_RS00095,-0.006270210024506606,-0.002683908688451643,-0.011219278395376519,0.005009774626158167,0.01711242399087577,-0.0377714760851352,-0.010301059388479084,-0.021215625183817893,0.01715422206046902,0.002411895933083343,-0.008382407340205181,-0.005873804891957791,-0.009199753694970787,-0.000489199488917519,0.019841955152017275,-0.013835298410302614,-0.00435661860497303,-0.005574274090594526,0.018033008534057968,0.0030127008399198052,-0.005716520579563988,0.03177908444089991,0.009231149382421476,-0.017190096557934523,-0.022992865935147284,0.007873065361640104,0.00774160847332254,-0.015635600085390895,0.004455250399271763,0.007942041745120133,-0.007525072927023943,-0.017720198010787978,-0.016296972007105236,-0.017050660569377773,0.013086820744466009,0.03991115154726097,0.0368194112319046,0.0005419497510975894,0.01971263973889051,0.000806456241530918,-0.010539689540631402,0.005067783909049036
HKK26_RS00100,-0.004306571603433254,-0.006205829784273719,-0.005577098096347957,0.004371339749598648,-6.158874995893658e-05,-0.01193395531288321,-0.0029403385683229233,-0.010682203672066572,-0.012611697247615133,-0.005998035705343558,0.024018736128539126,-0.014218852948932046,0.004555003163994262,0.016410594404654342,0.005337220136420605,0.010239063942010124,0.004114476549875317,-0.0023834734617448343,0.01688523856529539,0.011952397678164518,0.0052283772418944665,0.012769626902300948,0.011758589261759435,-0.008353555792987962,-0.013069994675306722,-0.0012862110637737048,0.005830016337132931,-0.02154526453829076,0.008447513723699984,-0.003651006168357189,0.004182863858168771,-0.02887736583308143,-0.016915888133875453,0.020376311661832756,0.024753237025918327,0.05274371674253482,-0.010704553011969249,0.00408579144589328,0.02596653788588017,-0.0022825642174946884,-0.026313013793192855,0.0023181940695939135
HKK26_RS00105,0.021639396163824483,0.00045484834289346936,-0.014062611232380404,0.0008242898745086919,-0.02135340750767141,-0.007637578495505368,-0.00944048742831602,-0.01581249519336037,0.002251228314280151,-0.013546300813931838,0.018447031897718878,-0.011681464134924371,0.0037350039293939574,-0.01418643453563048,0.015161355700519697,-0.00482729795752564,-0.007782027573027136,-0.003712960415056956,0.0191309676847508,0.015955816786202028,0.002746065464532115,-0.0023893555018855922,0.03628551806962675,-0.011390123096734888,0.0011756456665058272,0.006441032958221274,0.005651714198705637,-0.009113060683688943,0.0008745412290834869,0.09335465327905419,-0.003499547381926902,-0.006700758053893137,-0.006906491341891137,-0.004279838762400157,-0.0040178865267459,0.015870834644014044,0.025270762221670046,0.00039999924493195325,0.011021221266765325,-0.013806747797681792,0.002543250779349812,0.006321886408648096
HKK26_RS00110,-0.020161865398216454,-0.009828828348370787,-0.008812145101955902,-0.007220105793610454,-0.0024594953635197637,-0.010611747088154653,-0.006029280600031157,-0.02027682464758015,0.002646390117493025,-0.008926064002319186,-0.01531837615954453,-0.018727688330209727,-0.013460840954253544,-0.014034086782485349,0.018478025818182652,0.008670249507967269,0.007911249274196924,0.011870053333403014,0.0026822385135781314,0.004600860287377005,-0.011734080760157979,0.02420620089469277,0.0076162707223683904,0.0034266854574400317,-0.006442378789277217,-0.0017255222763498312,0.018982577538347412,-0.028865357203803062,-8.549185827931867e-05,0.056446575109604824,-0.02307082382890147,0.0018846093422693222,0.005174799591879946,-0.013386679041947598,0.04252253134439482,0.0074227482380672645,0.021117301629247104,-0.008277393516851089,0.03787102876656962,0.004359289288200514,-0.011537828167505848,-0.029625291931884477
HKK26_RS00115,0.010067117752615234,-0.02546522351840321,-0.005536492349879612,-0.02429958109445528,0.031774472278189664,-0.002333199696100636,0.008608097189532857,-0.02548340393621541,0.02966125947899627,-0.0009171895996411986,0.0030651895723694395,-0.021937810275427655,0.006076466062138629,-0.030445406401966482,0.0030311869908030806,0.011921907793031226,0.014014306854347892,0.006954447723409204,-0.010592180905192143,0.01560230339154069,-0.024728304497380175,-0.00659810461360759,0.016331899925327815,0.006482700744093481,-0.0030369112138011606,-0.014539343892351078,0.028943718159630996,-0.013053119103523426,0.013202156109982013,0.0480034149081162,-0.006691277795821001,0.028792295092352243,-0.011963287799382848,-0.030568055756793798,0.024878462357364406,-0.005416377193643068,-0.03807321155320692,-0.02659829565344914,0.0330226905564975,0.016341097484003187,-0.03833702191926629,-0.01725066596051006
HKK26_RS00120,0.04403666522079443,-0.006101002754728916,-0.008152652469667966,0.0033243935178273076,0.007796985377005648,0.008952177020635664,-0.005182145245010153,-0.019899682617937862,-0.010547360263854902,-0.018194788605695025,-0.027429777714921798,-0.013503413738617204,-0.005002906124787745,-0.007231996530246418,0.01525552643241996,-0.0011564177186313648,0.011796722699464085,-0.008611709707796324,0.02341940489047982,0.0034561704028946987,0.006787978511015754,0.0002825622275572557,0.0074629506306332985,-0.0016433593770427096,-0.00533765792382177,-0.0037215974226534197,0.012201627852706877,-0.007765324273415531,-0.01641548341451399,-0.021032915338657296,-0.0008346675594162095,-0.06790260419341951,-0.008564171537339745,-0.012405738350110617,-0.013781123836231753,-0.0010130953698811677,-0.0478629063847722,-0.004835284233717487,0.033526206335128206,0.01174237635726923,-0.023645550424795717,0.0012929686225473947
HKK26_RS00125,0.0692364218757334,-0.03479177193042845,0.024958521736442623,0.008649027785038644,0.0022754476974457703,0.021462011417078136,-0.0033379990727610744,-0.009481662472468831,0.003953732901011057,-0.002545340090413664,-0.07212652185214215,0.0010579057099332754,-0.018175707848306612,-0.0060567154570341985,0.02782291882022743,0.003666855296550731,0.01701088775117603,0.010295330445644124,0.02304625675623504,-0.017208547160754654,0.010912942434437346,0.036417718356534,0.025601835794284565,-0.019725026367033657,-0.004255522676623189,-0.011523107638381007,0.019510738499728893,0.022899998832612855,-0.012330417454095568,-0.01023880579541971,0.015384958850880252,-0.04152456369518207,-0.0013425374481835653,-0.03318912369066938,-0.005931648568986333,0.010191926587990415,-0.017263069832934155,0.01052996001387111,0.02258893209252478,0.009959869730749804,-0.050338750924220584,0.015918231890613335
HKK26_RS00130,0.02190430789740807,-0.016077640365288557,-0.016718007718882644,0.014867133061614224,0.0395745222238509,0.006789330198885176,0.08842912806346676,-0.02021317098586183,0.01435854539764678,0.012105222111579432,-0.11394972656786323,-0.01388311731837571,-0.010310607117431078,0.021353161967312687,0.014120603125903847,0.005242957551796352,-0.021526157977991688,-0.00048396891396608,0.027522734758223213,-0.00284754384030756,-0.017865233451897344,0.013159506266286139,0.05146462814840752,0.03797331460056156,0.00038900248632939613,0.003376682370982019,-0.0007022589128403215,-0.01670858608266218,-0.018770651275256303,-0.03916435265746509,-0.013719043710947098,0.025281215347123336,0.02110183067847393,-0.022162736819380243,0.02759304907992402,0.018138839134812474,0.05746882605240667,0.004052265520369226,-0.03052712835921294,-0.0158750139277194,-0.020424480537941034,-0.02107457768234367
HKK26_RS00135,-0.03391008851159926,0.015433808818003651,-0.002152361916179388,0.007237637654230461,0.03776601869787661,-0.027119998194599076,-0.012363808799888272,-0.0019228354809696904,-0.004756052970992526,-0.013067563505567443,0.0031361670122574685,-0.008671950232220916,-0.02833914173739147,0.022494514642880478,0.013039697155720358,0.0023899091550125,0.023389145488803928,0.0006487262462727219,0.017958353493793995,0.008315413091343395,0.004422460082422404,0.0076600022734195465,0.023026178638969556,0.015686604281716476,-0.020170579259899832,0.0064168520302083296,0.00041835717456772476,0.02390403766435795,-0.007345916097636776,-0.0033488772085211236,0.01579833011940493,0.018340885253732894,-0.01212153763905219,0.03882216800381495,0.010502006820349399,0.009445734425559953,0.004271671178877056,0.0032713909465884546,0.013415305882029464,-0.01344527872983488,-0.02749149098829469,-0.0060364404677286515
HKK26_RS00140,0.013097513696089242,-0.009498266071543216,0.017607881063160566,-0.028135351937422438,0.09658461534099816,0.02800985316270957,-0.018506567395847242,-0.015609834373480984,-0.04984394399805348,-0.00977933980731746,0.03378469671969552,-0.012803724432409746,-0.009959266543081498,0.03807124460477469,0.017616298628376475,0.00475144863019689,0.027772327709135684,0.018350965925939492,-0.0053076599647940625,0.002557582159788429,-0.01773094567538572,-0.003917909357979874,0.02855469246107087,0.04032791135422107,0.012529214524799232,0.00837813856736493,0.010872016941199904,0.024679995316718138,0.010999110574228001,-0.048561666933099136,0.026767197433369985,0.05918029650623554,-0.01915129345847859,0.014942576963112623,-0.001717301506343108,-0.010751677860698314,-0.007841241549541016,0.00026064891221964524,0.05054560024261566,-0.0009583211915913856,-0.04600364636859828,-0.0007069850740454236
HKK26_RS00145,-0.003564935858780205,0.021218021833783483,-0.005940602907023968,0.00015183153292501274,0.10426945138333828,0.03815633700056584,-0.01810675767720424,0.008327418482952358,-0.0290009565353462,-0.03295534597300978,0.010831292867099386,-0.0005679179776147957,-0.0001558216543890763,0.011453934954712277,-0.01628562381582208,0.000347629658588901,0.01757517493849029,0.004858762821738978,0.005532660706283066,-0.0018140251587688086,-0.005587766521783296,0.01689712397562385,0.020628390253649674,0.009490605313306744,-0.004551920266465765,0.020714010308665348,0.0038916883073596407,0.05991350754199266,-0.0027366329832982637,0.013298098202094502,-0.008126941394720711,0.03652114169979461,0.0106457185672122,-0.0010531831947381877,-0.04258640609647035,-0.02009756011665325,0.06840330038115583,-0.012713866534702264,0.011683396946319351,0.002151558227293989,-0.042792448080437626,0.0038398496820793984
HKK26_RS00150,0.03666876647044599,0.00890873163081064,-0.01845112885866623,-0.0058566367273359095,0.05819679781400182,-0.006150864435961761,0.003138277810649825,-0.008545074517749529,-0.042082009492376546,0.005224774581141456,0.019468117923536005,0.0036531462249223897,0.008893797820470464,0.002088137164509882,-0.013732457901399498,0.006920262293973094,0.026480642492478997,0.002820060540200206,0.008014338133153076,-0.019687328100927673,-0.023290753312141584,0.00011474914531504516,0.016646307788269345,0.00879440819433275,-0.0023794647191452563,0.029417938368138764,0.0031447375125985095,0.057911151293832584,-0.010126208721075947,0.03173790653478023,0.012275768246009405,0.042784792971956136,-0.001119980535817034,-0.02133220276368676,-0.04369719643841691,-0.014082876704624105,0.026884080725589055,0.0006222602360340707,0.01489938407982638,0.028456196665587345,-0.04306034216218908,-0.007183633401255717
HKK26_RS00155,0.009053357691457403,-0.0053926847939756275,-0.008677983016490464,0.002812844402952062,0.13357830443166685,-0.005414877105762037,0.02159032127029284,0.005075105744800052,-0.039276303635159625,-0.025091814477196064,0.01519266355231799,-0.027001627463468365,-0.0313069117931313,0.09113856620873736,-0.01761461764791646,0.009374364667226054,0.022324259738913155,0.03765288719743285,0.010059214188247676,-0.006383538231060632,-0.0028725637624006377,0.00024826775028428434,0.01428542230726933,0.027015276162000015,-0.0028657495004845435,0.00680683045702586,0.017472829105818294,0.0004841149545617164,-0.016192551235420266,-0.0023464581610333985,-0.033688210892863106,0.0057998755642992466,0.014830982061381233,0.006038954238134272,0.00393096596484179,-0.04148069101843426,-0.024310577758527515,-0.008623358965242434,0.019038715032814645,0.010186843137586632,0.032552659054509915,-0.003790112444822474
HKK26_RS00160,0.010821475116447104,-0.01952233833908666,0.01869756667587455,-0.00015250384959489188,0.051923991819400286,-0.011318426213224543,0.04505846873794216,-0.0026143587035801635,0.034185471197208536,0.010044837124518237,-0.009128653513193226,-0.0018037253018206012,-0.007730357481309711,-0.014204995356654562,0.0124635988886594,0.047617941754546866,-0.007235199100535067,0.01656830154817205,-0.009751499994333028,-0.028268447733550462,-0.015954454403802377,0.0013413870615727628,0.00057490615871039,-0.0035667301872072087,-0.0027390272155158667,0.17101469717117732,-0.01684948796565561,-0.007140660140573236,-0.05550708599564895,0.029394858983600957,0.025727230395204956,-0.018141194993865583,0.005404501438375969,0.00593921665405279,-0.005686987441273903,0.007428994193666266,-0.05041040875769868,-0.008906983588832377,0.005813535289204255,0.07611981514141013,-0.0027579174575136606,-0.013236352210079703
HKK26_RS00165,-0.06677114658709722,0.05479741825678934,0.00026379709533077807,0.010195270912307685,0.0026586195641056434,-0.012662588446695024,-0.026222491731920167,-0.029980968881684333,0.025663582489337252,-0.022721307592229636,-0.02553235370214967,-0.005930782159277826,0.00810821674795829,0.019461549623969943,-0.054562097356297995,-0.005892776408035619,-0.007126644902111342,0.012042866552647318,0.01063355172147301,-0.0045527434217544896,-0.011733021184486547,0.02498848867642051,0.021475116257137147,-0.014514295602074359,-0.05387537637990816,0.08257747854750212,-0.0022031004195391265,-0.013243936279114677,-0.007284740203314505,-0.026943101808435146,-0.022260486998550644,-0.012482117682349034,-0.030646882273036566,0.09260345724727938,0.026215678248330952,0.03312439103362253,0.00257345746681475,-0.005450592467526094,0.009571222243744768,-0.006140729595868727,-0.024575094093843352,-0.010132004917575188
